thoi_diem,do_dai_nghi_gio,xau_dong_truoc,xau_mo_that,khoang_trong_that,uoc_khong_doi,uoc_giu_delta,uoc_mo_hinh,paxg_khoang_trong,sai_so_khong_doi,sai_so_giu_delta,sai_so_mo_hinh
2023-02-20 23:00:00+00:00,3.75,1840.965,1841.304,0.33900000000016917,1840.965,1842.8104304057335,1841.9072225971852,1.845430405733623,-0.33900000000016917,1.5064304057334539,0.6032225971850949
2023-02-26 23:00:00+00:00,49.25,1810.665,1810.758,0.09300000000007458,1810.665,1808.1118335237904,1811.7953706994479,-2.553166476209526,-0.09300000000007458,-2.6461664762096007,1.0373706994478198
2023-03-05 23:00:00+00:00,49.25,1855.798,1854.644,-1.1539999999999964,1855.798,1860.6548824642682,1855.1221200222337,4.85688246426821,1.1539999999999964,6.010882464268207,0.47812002223372474
2023-03-12 22:00:00+00:00,48.25,1867.448,1872.398,4.949999999999818,1867.448,1931.6802675267336,1871.3470505296048,64.2322675267335,-4.949999999999818,59.282267526733676,-1.0509494703951532
2023-03-19 22:00:00+00:00,49.25,1987.798,1984.148,-3.650000000000091,1987.798,2006.5390263014378,1979.8350547377738,18.74102630143784,3.650000000000091,22.391026301437932,-4.312945262226094
2023-03-26 22:00:00+00:00,49.25,1977.988,1979.798,1.8099999999999454,1977.988,1987.9606869952122,1977.4625185363373,9.972686995212143,-1.8099999999999454,8.162686995212198,-2.3354814636627452
2023-04-02 22:00:00+00:00,49.25,1968.748,1972.298,3.5499999999999545,1968.748,1971.6429229890343,1965.7039709970113,2.894922989034285,-3.5499999999999545,-0.6550770109656696,-6.594029002988691
2023-04-09 22:00:00+00:00,73.25,2006.476,1993.341,-13.135000000000218,2006.476,2017.0187146001317,2005.5634771486798,10.542714600131603,13.135000000000218,23.67771460013182,12.2224771486799
2023-04-16 22:00:00+00:00,49.25,2003.498,1998.498,-5.0,2003.498,2002.8168106800001,2003.9314041614823,-0.6811893199999304,5.0,4.31881068000007,5.433404161482258
2023-04-23 22:00:00+00:00,49.25,1982.248,1980.748,-1.5,1982.248,1980.449704663882,1981.8275695405237,-1.7982953361181444,1.5,-0.2982953361181444,1.0795695405236074
2023-04-30 22:00:00+00:00,49.25,1989.548,1990.398,0.849999999999909,1989.548,2001.7634043495161,1988.7600983237471,12.21540434951612,-0.849999999999909,11.365404349516211,-1.6379016762527954
2023-05-07 22:00:00+00:00,49.25,2016.298,2016.608,0.30999999999994543,2016.298,2018.7079948458681,2017.3130438172286,2.409994845868141,-0.30999999999994543,2.0999948458681956,0.7050438172286704
