thoi_diem,xau_dong,xau_mo_that,r_xau_nghi,r_paxg_nghi,uoc_beta0_khong_doi,uoc_beta090_pp_cu_xap_xi,uoc_beta1_giu_delta,uoc_beta015_toi_uu,uoc_pp_cu_nguyen_van,so_moc_247,bien_dong_uoc_247
2023-10-15 22:00:00+00:00,1932.738,1927.998,-0.002455491585867589,0.00322657602974849,1932.738,1938.3586705268779,1938.9841975993215,1933.6736453169303,1965.7042427947893,50,0.01637194405523734
2023-10-22 22:00:00+00:00,1980.648,1967.114,-0.006856569885560436,0.0014174920538166805,1980.648,1983.1764099788215,1983.4575435838294,1981.069177694827,2017.8200829208927,50,0.015653736912900586
2023-10-29 22:00:00+00:00,2005.648,2004.135,-0.0007546543400502288,-0.0028228122279892543,2005.648,2000.5590561174902,1999.994415558311,2004.7989446120637,2026.8600152111007,50,0.01852074477701176
2023-11-05 23:00:00+00:00,1992.058,1991.698,-0.00018073396110595953,-0.001732925476668663,1992.058,1988.953542283247,1988.6089013194317,1991.5402540851665,1966.7919278357865,51,0.017859626436264875
2023-11-12 23:00:00+00:00,1938.148,1938.165,8.771221519052836e-06,-0.0018737700361154356,1938.148,1934.8822751386201,1934.5197566604372,1937.6033300003662,1882.116942063705,50,0.018744361546247246
2023-11-19 23:00:00+00:00,1980.398,1977.698,-0.0013642925380237896,-0.002747672129439329,1980.398,1975.5067143839292,1974.9639844754724,1979.581945521843,1973.70997911754,50,0.014338582752349095
2023-11-26 23:00:00+00:00,2000.505,2000.995,0.00024490816066421886,0.0008091218125803731,2000.505,2001.9623175604504,2002.1243072517418,2000.7478125693244,2061.2848201930487,54,0.02017169872756272
2023-12-03 23:00:00+00:00,2071.668,2072.525,0.0004135907821940329,-0.0038972050323871407,2071.668,2064.414384948189,2063.6099970885957,2070.4572966681567,2130.5574862395497,50,0.02174666082131577
2023-12-10 23:00:00+00:00,2004.418,2002.794,-0.0008105386432812763,-0.006624984645865318,2004.418,1992.502244439067,1991.182651923713,2002.427103617103,1957.2125115666179,50,0.018432512534395158
2023-12-17 23:00:00+00:00,2019.485,2018.898,-0.00029071041757753967,-0.0038988489901251315,2019.485,2012.411117909869,2011.626662138058,2018.3042952299488,1992.5155103740055,50,0.01756840554911621
2023-12-25 23:00:00+00:00,2052.908,2053.025,5.6990701032902675e-05,-0.0028654933991548925,2052.908,2047.6204861410454,2047.033825899911,2052.025800460393,2141.1383673541704,74,0.017716927090360147
2024-01-01 23:00:00+00:00,2062.688,2062.598,-4.363333839857417e-05,-0.0008912015293060216,2062.688,2061.0342196917813,2060.8505481914644,2062.4122778247,2036.423083387767,74,0.019989314260288302
2024-01-07 23:00:00+00:00,2045.355,2044.385,-0.00047435779203013685,-0.003173023265236383,2045.355,2039.5223690463974,2038.8753265131813,2044.3817377820474,2065.556883394447,50,0.016881998889911858
2024-01-14 23:00:00+00:00,2048.675,2048.498,-8.64010380377707e-05,0.0007285970210794474,2048.675,2050.0188332045823,2050.168202407517,2048.8989110106686,2011.740333834389,50,0.01804881154204364
2024-01-21 23:00:00+00:00,2029.375,2029.715,0.00016752523388012004,-0.001091263709466541,2029.375,2027.3828534795164,2027.1616246173676,2029.0428396927687,2034.2879500353054,50,0.01609745699703649
2024-01-28 23:00:00+00:00,2017.915,2024.215,0.0031171709476417297,0.0025668833487575223,2017.915,2022.5821661276736,2023.101406014606,2018.6921124590826,1982.3656866475328,50,0.01807085854449817
2024-02-04 23:00:00+00:00,2039.275,2040.054,0.000381925561517263,-0.0019792188549080476,2039.275,2035.6456790315715,2035.242820069204,2038.6696641318072,2092.5380457476017,50,0.015127573385523719
2024-02-11 23:00:00+00:00,2024.155,2023.495,-0.0003261151561273088,-0.001896083590424068,2024.155,2020.7037751803728,2020.3206691746482,2023.57938679769,2084.7430423240767,50,0.01806911774020213
2024-02-18 23:00:00+00:00,2013.055,2014.595,0.0007647139523283085,-0.0005523950972001232,2013.055,2012.0544471946625,2011.9433053632079,2012.8882066534234,2007.2877827816908,50,0.01687447598329161
2024-02-25 23:00:00+00:00,2035.215,2034.295,-0.00045214289468420893,-0.0017029415168505497,2035.215,2032.0981222400787,2031.7520972780608,2034.695188575578,2014.5685723932884,50,0.017866930709381862
2024-03-03 23:00:00+00:00,2082.395,2081.835,-0.000268957287842249,-0.003882566264868775,2082.395,2075.131165515079,2074.325638474963,2081.18259759015,2154.550827817359,50,0.017657294452157128
2024-03-10 22:00:00+00:00,2178.965,2179.015,2.294641095274354e-05,0.0007279634500510221,2178.965,2180.3930539469493,2180.5517843693788,2179.2029440226966,2180.1803052308587,49,0.01839098640196836
2024-03-17 22:00:00+00:00,2155.625,2155.395,-0.00010670328609850242,-0.006394505716616352,2155.625,2143.2548887315747,2141.8848212596577,2153.5583678324783,2127.3481022265264,50,0.017982410753460527
2024-03-24 22:00:00+00:00,2165.055,2165.475,0.00019397163918364723,0.003287881006944719,2165.055,2171.4710871093394,2172.185158346413,2166.1230298269993,2192.5426810264607,50,0.023671439853782426
2024-03-31 22:00:00+00:00,2232.698,2238.435,0.0025662413300890537,-0.0006582980384862297,2232.698,2231.3755891393575,2231.2287029568092,2232.4775437775315,2232.4741189972783,74,0.019048956931411922
2024-04-07 22:00:00+00:00,2328.195,2323.125,-0.0021800271784951208,-0.005227526219277079,2328.195,2317.267096447898,2316.0560555625,2326.3701105069163,2322.8683711138874,50,0.017295178201372902
2024-04-14 22:00:00+00:00,2343.285,2352.098,0.003753904782315444,0.045432526637458205,2343.285,2441.086104414252,2452.2018069631104,2359.308741642151,2346.7362663002527,50,0.2016851103007462
2024-04-21 22:00:00+00:00,2390.295,2387.635,-0.0011134530120019788,-0.008468144780734375,2390.295,2372.1470160175586,2370.1390978673453,2387.2607228910147,2399.8459645906064,50,0.020779190575144362
