thoi_diem,xau_dong,xau_mo_that,r_xau_nghi,r_paxg_nghi,uoc_beta0_khong_doi,uoc_beta090_pp_cu_xap_xi,uoc_beta1_giu_delta,uoc_beta015_toi_uu,uoc_pp_cu_nguyen_van,so_moc_247,bien_dong_uoc_247
2021-11-07 23:00:00+00:00,1817.588,1818.383,0.0004372972241357074,0.0010019834558401728,1817.588,1819.2278130633554,1819.4101058130282,1817.8611994959188,1802.8118374030596,201,0.019660114423381215
2021-11-14 23:00:00+00:00,1864.448,1869.364,0.002633235331933654,0.0021390382487494423,1864.448,1868.0407701995084,1868.4403940042828,1865.0463148189592,1806.0939064222798,197,0.018539863317053134
2021-11-21 23:00:00+00:00,1845.175,1846.534,0.0007362444122156627,0.00039956048878427773,1845.175,1845.8386524414339,1845.9124063342997,1845.2855921678201,1819.420245078771,197,0.01971278304249918
2021-11-25 23:15:00+00:00,1788.475,1790.798,0.0012980291395289388,0.001773575600335423,1788.475,1791.3320757108936,1791.6498101725228,1788.9508626388422,1790.939991522955,22,0.006120211366178824
2021-11-28 23:00:00+00:00,1792.665,1790.195,-0.0013787869977059022,0.0024344380018813975,1792.665,1796.5970245691353,1797.0344482180806,1793.3197393069893,1803.4000792464155,210,0.020543777443023
2021-12-05 23:00:00+00:00,1782.788,1784.355,0.0008785743104756317,0.0012596468732188593,1782.788,1784.8102610809224,1785.0350983078663,1783.1248843251162,1822.15375606458,197,0.021171007028884397
2021-12-12 23:00:00+00:00,1782.288,1783.055,0.00043025314076785713,0.0008601862026980851,1782.288,1783.6683238241903,1783.8217591114758,1782.5179797686128,1775.1701436357491,197,0.017697660454411374
2021-12-19 23:00:00+00:00,1797.708,1799.445,0.0009657638332359073,-9.995502032413365e-05,1797.708,1797.5462863282419,1797.5283190404798,1797.681046711108,1768.7230750857834,197,0.019498527127306542
2021-12-26 23:00:00+00:00,1808.355,1808.544,0.00010450941548121318,0.005257187250397103,1808.355,1816.9314483629907,1817.8868943734326,1809.7815915430162,1792.4688183236296,293,0.02375816349426153
2022-01-02 23:00:00+00:00,1829.058,1828.604,-0.00024824601197786416,0.0016344323987154716,1829.058,1831.750504325728,1832.0499160305344,1829.5064757211467,1845.483091369382,197,0.019278597050317422
2022-01-09 23:00:00+00:00,1795.808,1793.955,-0.001032380223752256,-0.002020989252117479,1795.808,1792.5445909910711,1792.1823562606955,1795.2636862080628,1755.6680781339455,197,0.01962626142940243
2022-01-16 23:00:00+00:00,1817.418,1817.044,-0.00020580762782488698,9.996501232907778e-05,1817.418,1817.5815177471131,1817.599687293812,1817.4452519362337,1826.0048587169435,197,0.01870127023813526
2022-01-17 23:00:00+00:00,1819.008,1817.904,-0.0006071084666934765,-0.0005483959556135652,1819.008,1818.1104385494157,1818.0107368421054,1818.8583756595237,1800.7087682585573,21,0.006060984120980037
2022-01-23 23:00:00+00:00,1834.328,1834.524,0.00010684541114561366,0.0030178768189367505,1834.328,1839.3169705318799,1839.8721375037474,1835.1585543665537,1795.1226624575945,197,0.017635131027791982
2022-01-30 23:00:00+00:00,1791.028,1791.928,0.0005023784935840142,0.0011117288526904154,1791.028,1792.8209205623264,1793.0202447163515,1791.3266955299773,1758.8743486204787,197,0.019703442963915335
2022-02-06 23:00:00+00:00,1807.558,1806.719,-0.0004642699024287924,-0.0009026958155373138,1807.558,1806.0900888268657,1805.9270611886282,1807.3132653130062,1858.4775060211332,197,0.018660306411413058
2022-02-13 23:00:00+00:00,1857.898,1859.233,0.000718295942434858,0.008428931257273129,1857.898,1872.045679643687,1873.624279280035,1860.2484997807173,1825.2864383780527,197,0.021645399112465585
2022-02-20 23:00:00+00:00,1897.768,1900.818,0.00160586105221382,0.00603337705813558,1897.768,1908.1009837866,1909.2525604164866,1899.4862698924135,1882.6230482322637,197,0.019973623271752325
2022-02-21 23:00:00+00:00,1905.013,1908.748,0.0019586970416389355,0.0031783694091746017,1905.013,1910.4701529994593,1911.0774674969812,1905.921441791555,1921.8814256544954,15,0.00917322348005614
2022-02-27 23:00:00+00:00,1888.528,1919.206,0.016113869198681872,0.0073684543910961554,1888.528,1901.0935982066164,1902.4949265715793,1890.6164838198686,1966.0124625757073,197,0.020500028107987813
2022-03-06 23:00:00+00:00,1969.848,1974.472,0.0023446384260425784,0.005994558002470184,1969.848,1980.5042512173236,1981.6918318936291,1971.6200517944555,1989.3759670877469,197,0.019290651017366732
2022-03-13 22:00:00+00:00,1988.248,1984.742,-0.0017649180642691842,0.004820150845337704,1988.248,1996.8920256722972,1997.8547897656238,1989.6860681069338,1986.8423304845585,193,0.01879492888506307
2022-03-20 22:00:00+00:00,1921.198,1921.358,8.327790152815857e-05,0.0014580621823829366,1921.198,1923.7207584241778,1924.0012693225299,1921.618229874722,1937.119946373976,197,0.01839506909638967
2022-03-27 22:00:00+00:00,1957.688,1956.968,-0.00036784841790375565,-0.0009815622881793927,1957.688,1955.9593302295577,1955.7673500601602,1957.3997823113687,1965.8362491817247,197,0.019981989561205227
2022-04-03 22:00:00+00:00,1924.778,1923.788,-0.000514477351739112,0.0010314050752926866,1924.778,1926.5655327415084,1926.7642499360636,1925.0758069060746,1942.2704590760254,197,0.017892526368578094
2022-04-10 22:00:00+00:00,1947.138,1946.138,-0.0005137062062854848,-0.0010429882968760727,1947.138,1945.3110996484422,1945.1082165577889,1946.8333975059236,1911.118450205986,197,0.019839032367010356
2022-04-17 22:00:00+00:00,1973.218,1974.038,0.00041547850547095193,0.002322110443737419,1973.218,1977.346139308412,1977.8053542358346,1973.9054242325099,2033.6386041714284,293,0.023042172461149275
2022-04-24 22:00:00+00:00,1930.708,1930.523,-9.582436282199766e-05,-0.0018661964048189044,1930.708,1927.4679494229888,1927.1082796089966,1930.1676135893138,1973.19435423004,197,0.020478195917818617
2022-05-01 22:00:00+00:00,1895.748,1895.635,-5.960885515050071e-05,-0.0020008760964828087,1895.748,1892.3372307863406,1891.9586354305673,1895.1791118461504,1912.1651513900122,197,0.019866536673644526
2022-05-08 22:00:00+00:00,1883.148,1883.068,-4.248295902938279e-05,0.002223108060406703,1883.148,1886.9195691623852,1887.3390984039536,1883.776070939058,1916.4157994857376,197,0.01899864158743928
2022-05-15 22:00:00+00:00,1810.678,1809.648,-0.0005690095465384526,-0.0020714482598025285,1810.678,1807.3054914534841,1806.9311562441032,1810.1154785282606,1783.1063962893354,197,0.018249757347323113
2022-05-22 22:00:00+00:00,1845.738,1844.686,-0.0005701242071347437,-0.0009104350606876558,1845.738,1844.2262373181313,1844.0583401385918,1845.4859535225817,1846.207319595657,197,0.0188691729262348
2022-05-29 22:00:00+00:00,1852.838,1852.538,-0.00016192688712583572,-0.0016774789300361339,1852.838,1850.0428234780989,1849.732508720545,1852.371844144091,1832.8062892103221,197,0.021233616851533563
