khung,thanh_phan,buoc,n,mae_mo_hinh_usd,mae_giu_delta_usd,mae_mot_buoc_usd,mape_mo_hinh_pct,rmse_mo_hinh_usd,gia_tri_tb_usd
M15,close,56,401.0,4.779941989520547,4.512475898339951,2.3950819179112086,0.22205239882853173,6.637390245294166,2244.688399002494
M15,close,57,401.0,4.818125206269444,4.625254560451123,2.218205430920217,0.2228781294200374,6.721709884939006,2244.6877680798007
M15,close,58,401.0,4.805696121195539,4.660053690249321,2.4428046344440286,0.2221949454793381,6.753080634846155,2244.720034912718
M15,close,59,401.0,4.819515268012115,4.674172954141578,2.3753814696381035,0.22371364028568844,6.932804220975703,2244.6800249376556
M15,close,60,401.0,4.871956973318741,4.712036947591043,2.3054103447396392,0.22684804006847933,6.949817057410791,2244.741965087282
M15,close,61,401.0,4.792501087286513,4.692131429628127,2.361599952582972,0.2227297064290016,6.736418919666203,2244.599421446384
M15,close,62,401.0,4.714672244711087,4.64257565752373,2.4103492392376786,0.21837776050851582,6.658851050521142,2244.6526957605984
M15,close,63,401.0,4.708756202443063,4.525538359030961,2.2880584079240567,0.21915842913952607,6.6517370260238735,2244.5333441396506
M15,close,64,401.0,4.805964138706728,4.635834649111851,2.3923217024585863,0.2230500833668033,6.704978182114715,2244.7338653366583
M15,close,65,401.0,4.822043362435128,4.637038445854156,2.3879021975816093,0.22440638661525386,6.795449922319742,2244.724571072319
M15,close,66,401.0,4.894709613643083,4.786802640245927,2.362134321498485,0.22621305357170451,6.9028372071500765,2244.661057356608
M15,close,67,401.0,4.953856827247982,4.814583608544508,2.3596891824879442,0.23007542922404162,6.983882488987925,2244.685715710723
M15,close,68,401.0,4.91888684347798,4.8799312863567135,2.322611420279434,0.22750654243158136,6.909217716298424,2244.8327206982544
M15,close,69,401.0,4.890027989103412,4.810044004078158,2.469180705004089,0.22814701996490425,6.753763147599937,2244.8254089775564
M15,close,70,401.0,4.830281199160124,4.775947242217032,2.468882975634006,0.22521040391781277,6.759058054785597,2244.8829725685787
M15,close,71,401.0,4.9261234259492594,4.885914880818772,2.371587708299858,0.23002833010949117,6.914512433992118,2244.7891371571077
M15,close,72,401.0,4.926290653854968,4.8323120695008335,2.5131466451191176,0.22834566681466748,6.986024657092472,2244.885962593516
M15,close,73,401.0,4.797133893407196,4.735920036133114,2.379607650616706,0.22198253164326034,6.813955950136416,2244.9936758104736
M15,close,74,401.0,4.764978915193314,4.7047700104993035,2.3635729979032094,0.22040111941561275,6.945924396048944,2245.244229426434
M15,close,75,401.0,4.606204943562406,4.6218143965896985,2.466485825983172,0.212217478866276,6.524097958285034,2245.3640698254367
M15,close,76,401.0,4.72747757003732,4.6955966871709105,2.4085947951878572,0.21848528817669305,6.640708957840307,2245.3056359102243
M15,close,77,401.0,4.746082612937797,4.7424366023545685,2.4536791464052503,0.22013405952209372,6.802832877853819,2245.109927680798
M15,close,78,401.0,4.757557442953896,4.782201986562505,2.3434768128072663,0.22017583154490586,6.626183581912256,2245.1371820448876
M15,close,79,401.0,4.635442066141481,4.76690275244375,2.3249003047174783,0.2147244262491398,6.564550935446287,2245.083832917706
M15,close,80,401.0,4.979232845688556,4.988984374606399,2.4562607091755977,0.2297199563548475,6.873718919289613,2245.080132169576
M15,close,81,401.0,4.906526970663014,4.8562428786127505,2.4348578578227773,0.22584125351791845,6.739143565906199,2245.0470399002497
M15,close,82,401.0,4.780677832069416,4.844921818801158,2.4422740636484366,0.21986036199450132,6.725665240339117,2245.1679376558604
M15,close,83,401.0,4.9820881588384,4.872238227178991,2.541165916124848,0.2291474323990771,6.887400771453128,2245.1006733167083
M15,close,84,401.0,5.228988898844021,5.222513325340585,2.6831122946553223,0.2424036928567425,7.222848410907391,2245.383391521197
M15,close,85,401.0,4.947455957693304,5.108809193133785,2.493544261801217,0.22818630734188963,7.004451437920599,2245.453608478803
M15,close,86,401.0,5.120843105863714,5.037972815839086,2.519159201780212,0.23606181223327052,7.0505739224525446,2245.30455361596
M15,close,87,401.0,5.201685343437201,5.306490145577062,2.5403469732921287,0.24108914414336258,7.368863917601665,2245.2565037406484
