time,open,high,low,close,volume,spread
2021-10-24 23:15:00+00:00,1793.264,1793.264,1792.594,1792.784,15.0,328
2021-10-24 23:30:00+00:00,1792.784,1793.948,1792.498,1792.588,15.0,387
2021-10-24 23:45:00+00:00,1792.608,1794.358,1792.334,1794.308,15.0,356
2021-10-25 00:00:00+00:00,1794.378,1795.688,1793.734,1793.898,15.0,323
2021-10-25 00:15:00+00:00,1793.858,1794.548,1793.024,1794.018,15.0,356
2021-10-25 00:30:00+00:00,1794.018,1794.438,1793.218,1794.408,15.0,358
2021-10-25 00:45:00+00:00,1794.408,1797.588,1794.248,1797.014,15.0,346
2021-10-25 01:00:00+00:00,1797.014,1797.814,1793.708,1794.158,15.0,371
2021-10-25 01:15:00+00:00,1794.124,1794.898,1792.968,1793.908,15.0,339
2021-10-25 01:30:00+00:00,1793.928,1793.998,1792.278,1792.728,15.0,367
2021-10-25 01:45:00+00:00,1792.768,1794.744,1792.448,1794.678,15.0,331
2021-10-25 02:00:00+00:00,1794.658,1794.814,1793.468,1794.358,15.0,343
2021-10-25 02:15:00+00:00,1794.344,1794.614,1793.448,1793.498,15.0,374
2021-10-25 02:30:00+00:00,1793.478,1793.968,1792.164,1793.628,15.0,362
2021-10-25 02:45:00+00:00,1793.578,1795.128,1793.375,1795.028,15.0,337
2021-10-25 03:00:00+00:00,1795.018,1796.889,1794.898,1796.887,15.0,328
2021-10-25 03:15:00+00:00,1796.894,1798.014,1796.372,1797.588,15.0,346
2021-10-25 03:30:00+00:00,1797.578,1798.808,1797.568,1798.458,15.0,304
2021-10-25 03:45:00+00:00,1798.448,1799.014,1797.934,1798.338,15.0,352
2021-10-25 04:00:00+00:00,1798.338,1799.304,1798.328,1798.854,15.0,282
2021-10-25 04:15:00+00:00,1798.854,1799.118,1798.074,1798.448,15.0,301
2021-10-25 04:30:00+00:00,1798.458,1798.874,1797.478,1798.604,15.0,295
2021-10-25 04:45:00+00:00,1798.604,1800.974,1798.398,1800.428,15.0,338
2021-10-25 05:00:00+00:00,1800.428,1800.614,1797.994,1798.588,15.0,315
2021-10-25 05:15:00+00:00,1798.588,1798.924,1797.434,1797.808,15.0,342
2021-10-25 05:30:00+00:00,1797.854,1799.014,1797.098,1798.758,15.0,343
2021-10-25 05:45:00+00:00,1798.758,1800.414,1798.458,1800.398,15.0,359
2021-10-25 06:00:00+00:00,1800.468,1800.468,1797.278,1798.578,15.0,354
2021-10-25 06:15:00+00:00,1798.558,1799.388,1796.668,1797.138,15.0,293
2021-10-25 06:30:00+00:00,1797.118,1798.088,1796.454,1797.078,15.0,337
2021-10-25 06:45:00+00:00,1797.038,1797.288,1795.938,1796.498,15.0,298
2021-10-25 07:00:00+00:00,1796.458,1798.228,1795.964,1797.984,15.0,318
2021-10-25 07:15:00+00:00,1798.004,1799.914,1797.718,1798.858,15.0,332
2021-10-25 07:30:00+00:00,1798.848,1798.934,1797.098,1797.574,15.0,339
2021-10-25 07:45:00+00:00,1797.552,1799.594,1796.794,1798.938,15.0,320
2021-10-25 08:00:00+00:00,1798.968,1800.794,1798.504,1800.624,15.0,351
2021-10-25 08:15:00+00:00,1800.594,1801.736,1799.254,1800.335,15.0,316
2021-10-25 08:30:00+00:00,1800.335,1801.044,1799.658,1800.274,15.0,298
2021-10-25 08:45:00+00:00,1800.274,1803.498,1800.024,1803.078,15.0,286
2021-10-25 09:00:00+00:00,1803.078,1803.568,1801.508,1802.124,15.0,302
2021-10-25 09:15:00+00:00,1802.124,1802.294,1799.178,1799.678,15.0,286
2021-10-25 09:30:00+00:00,1799.698,1799.778,1798.414,1799.474,15.0,283
2021-10-25 09:45:00+00:00,1799.474,1799.964,1798.708,1799.314,15.0,267
2021-10-25 10:00:00+00:00,1799.324,1799.784,1798.484,1799.414,15.0,343
2021-10-25 10:15:00+00:00,1799.404,1799.868,1798.854,1799.184,15.0,322
2021-10-25 10:30:00+00:00,1799.184,1799.724,1798.984,1799.604,15.0,319
2021-10-25 10:45:00+00:00,1799.604,1799.994,1799.264,1799.654,15.0,301
2021-10-25 11:00:00+00:00,1799.654,1801.564,1799.654,1801.424,15.0,317
2021-10-25 11:15:00+00:00,1801.428,1801.778,1800.904,1801.774,15.0,303
2021-10-25 11:30:00+00:00,1801.778,1801.998,1800.324,1800.638,15.0,287
2021-10-25 11:45:00+00:00,1800.628,1802.014,1800.348,1801.694,15.0,268
2021-10-25 12:00:00+00:00,1801.654,1803.194,1800.388,1801.128,15.0,296
2021-10-25 12:15:00+00:00,1801.118,1802.604,1800.908,1801.418,15.0,320
2021-10-25 12:30:00+00:00,1801.428,1804.168,1801.374,1803.204,15.0,320
2021-10-25 12:45:00+00:00,1803.194,1804.604,1801.838,1803.018,15.0,314
2021-10-25 13:00:00+00:00,1803.018,1803.574,1801.524,1803.114,15.0,292
2021-10-25 13:15:00+00:00,1803.118,1804.104,1802.394,1804.054,15.0,323
2021-10-25 13:30:00+00:00,1804.034,1806.454,1802.588,1805.714,15.0,296
2021-10-25 13:45:00+00:00,1805.664,1809.974,1804.828,1807.704,15.0,293
2021-10-25 14:00:00+00:00,1807.704,1809.584,1805.054,1808.474,15.0,290
2021-10-25 14:15:00+00:00,1808.468,1809.704,1807.528,1808.658,15.0,298
2021-10-25 14:30:00+00:00,1808.678,1808.744,1805.794,1806.524,15.0,300
2021-10-25 14:45:00+00:00,1806.564,1807.378,1806.178,1806.994,15.0,282
2021-10-25 15:00:00+00:00,1806.934,1807.534,1805.364,1807.234,15.0,287
2021-10-25 15:15:00+00:00,1807.234,1808.444,1806.024,1807.954,15.0,291
2021-10-25 15:30:00+00:00,1807.954,1808.494,1807.204,1807.274,15.0,277
2021-10-25 15:45:00+00:00,1807.274,1808.424,1807.044,1808.038,15.0,276
2021-10-25 16:00:00+00:00,1808.038,1808.634,1807.534,1808.104,15.0,300
2021-10-25 16:15:00+00:00,1808.104,1808.254,1806.988,1807.128,15.0,291
2021-10-25 16:30:00+00:00,1807.164,1808.078,1806.624,1807.774,15.0,305
2021-10-25 16:45:00+00:00,1807.768,1807.894,1806.662,1806.854,15.0,321
2021-10-25 17:00:00+00:00,1806.834,1807.218,1805.854,1805.874,15.0,322
2021-10-25 17:15:00+00:00,1805.874,1806.174,1805.054,1805.174,15.0,298
2021-10-25 17:30:00+00:00,1805.194,1806.384,1804.974,1806.364,15.0,304
2021-10-25 17:45:00+00:00,1806.364,1806.804,1806.144,1806.564,15.0,311
2021-10-25 18:00:00+00:00,1806.648,1807.358,1806.504,1807.188,15.0,315
2021-10-25 18:15:00+00:00,1807.188,1807.914,1807.124,1807.804,15.0,280
2021-10-25 18:30:00+00:00,1807.804,1808.204,1807.668,1807.834,15.0,268
2021-10-25 18:45:00+00:00,1807.814,1808.254,1807.298,1808.064,15.0,288
2021-10-25 19:00:00+00:00,1808.058,1808.294,1806.818,1806.904,15.0,317
2021-10-25 19:15:00+00:00,1806.904,1807.004,1805.524,1806.044,15.0,276
2021-10-25 19:30:00+00:00,1806.044,1807.208,1806.044,1806.358,15.0,282
2021-10-25 19:45:00+00:00,1806.358,1806.804,1805.528,1806.648,15.0,306
2021-10-25 20:00:00+00:00,1806.678,1806.764,1806.308,1806.384,15.0,284
2021-10-25 20:15:00+00:00,1806.384,1806.868,1806.288,1806.818,15.0,332
2021-10-25 20:30:00+00:00,1806.818,1806.818,1806.428,1806.688,15.0,335
2021-10-25 20:45:00+00:00,1806.678,1807.688,1806.605,1807.388,15.0,349
2021-10-25 22:00:00+00:00,1806.868,1807.588,1806.868,1807.518,15.0,476
2021-10-25 22:15:00+00:00,1807.498,1807.918,1807.488,1807.838,15.0,250
2021-10-25 22:30:00+00:00,1807.818,1808.068,1807.768,1807.818,15.0,371
2021-10-25 22:45:00+00:00,1807.834,1807.964,1807.194,1807.214,15.0,356
2021-10-25 23:00:00+00:00,1807.224,1807.258,1806.968,1807.138,15.0,320
2021-10-25 23:15:00+00:00,1807.148,1807.614,1807.138,1807.604,15.0,319
2021-10-25 23:30:00+00:00,1807.698,1808.118,1807.678,1808.068,14.0,333
2021-10-25 23:45:00+00:00,1808.078,1808.218,1807.568,1807.778,15.0,319
2021-10-26 00:00:00+00:00,1807.758,1807.868,1806.578,1806.754,15.0,340
2021-10-26 00:15:00+00:00,1806.718,1806.968,1806.244,1806.258,15.0,325
2021-10-26 00:30:00+00:00,1806.258,1806.288,1805.378,1805.808,15.0,258
2021-10-26 00:45:00+00:00,1805.808,1805.974,1805.244,1805.324,15.0,299
2021-10-26 01:00:00+00:00,1805.334,1806.078,1804.598,1805.978,15.0,307
2021-10-26 01:15:00+00:00,1805.978,1806.744,1805.068,1805.408,15.0,334
2021-10-26 01:30:00+00:00,1805.388,1805.428,1802.618,1803.138,15.0,332
2021-10-26 01:45:00+00:00,1803.138,1805.238,1802.814,1805.148,15.0,286
2021-10-26 02:00:00+00:00,1805.148,1805.838,1804.554,1804.674,15.0,322
2021-10-26 02:15:00+00:00,1804.674,1805.168,1803.818,1804.778,15.0,294
2021-10-26 02:30:00+00:00,1804.768,1805.558,1804.074,1804.268,15.0,315
2021-10-26 02:45:00+00:00,1804.288,1804.924,1803.454,1804.194,15.0,329
2021-10-26 03:00:00+00:00,1804.204,1804.354,1803.408,1804.208,15.0,274
2021-10-26 03:15:00+00:00,1804.118,1805.198,1803.538,1803.544,15.0,346
2021-10-26 03:30:00+00:00,1803.544,1803.998,1803.198,1803.708,15.0,334
2021-10-26 03:45:00+00:00,1803.728,1804.218,1803.134,1803.134,15.0,314
2021-10-26 04:00:00+00:00,1803.134,1803.218,1802.484,1802.488,15.0,321
2021-10-26 04:15:00+00:00,1802.494,1803.288,1801.848,1802.058,15.0,316
2021-10-26 04:30:00+00:00,1802.088,1802.488,1801.724,1802.328,15.0,335
2021-10-26 04:45:00+00:00,1802.348,1803.408,1802.038,1803.368,15.0,335
2021-10-26 05:00:00+00:00,1803.398,1804.408,1803.248,1804.408,15.0,298
2021-10-26 05:15:00+00:00,1804.408,1805.424,1804.158,1805.018,15.0,296
2021-10-26 05:30:00+00:00,1805.054,1805.508,1803.048,1804.018,15.0,316
2021-10-26 05:45:00+00:00,1804.018,1805.058,1803.818,1805.058,15.0,317
2021-10-26 06:00:00+00:00,1805.024,1806.448,1804.398,1804.598,15.0,271
2021-10-26 06:15:00+00:00,1804.618,1806.078,1804.368,1805.138,15.0,294
2021-10-26 06:30:00+00:00,1805.118,1806.038,1804.718,1804.854,15.0,325
2021-10-26 06:45:00+00:00,1804.822,1804.824,1802.718,1804.228,15.0,286
2021-10-26 07:00:00+00:00,1804.218,1804.698,1802.208,1802.998,15.0,312
2021-10-26 07:15:00+00:00,1803.008,1803.458,1801.278,1801.504,15.0,307
2021-10-26 07:30:00+00:00,1801.504,1802.408,1800.808,1801.488,15.0,311
2021-10-26 07:45:00+00:00,1801.498,1802.978,1800.048,1800.508,15.0,318
2021-10-26 08:00:00+00:00,1800.548,1802.018,1799.832,1801.648,15.0,328
2021-10-26 08:15:00+00:00,1801.658,1803.178,1801.354,1802.238,15.0,312
2021-10-26 08:30:00+00:00,1802.244,1803.094,1802.048,1802.438,15.0,272
2021-10-26 08:45:00+00:00,1802.448,1802.564,1800.788,1802.208,15.0,280
2021-10-26 09:00:00+00:00,1802.208,1802.298,1801.204,1802.068,15.0,331
2021-10-26 09:15:00+00:00,1802.068,1803.128,1802.068,1802.968,15.0,317
2021-10-26 09:30:00+00:00,1802.968,1803.564,1801.998,1803.358,15.0,291
2021-10-26 09:45:00+00:00,1803.368,1803.718,1802.588,1802.908,15.0,313
2021-10-26 10:00:00+00:00,1802.908,1803.448,1801.878,1801.998,15.0,332
2021-10-26 10:15:00+00:00,1802.028,1802.384,1801.734,1801.978,15.0,285
2021-10-26 10:30:00+00:00,1802.088,1802.798,1801.694,1802.438,15.0,237
2021-10-26 10:45:00+00:00,1802.438,1802.888,1801.328,1801.348,15.0,306
2021-10-26 11:00:00+00:00,1801.368,1802.918,1801.078,1802.758,15.0,323
2021-10-26 11:15:00+00:00,1802.758,1804.044,1802.464,1803.518,15.0,315
2021-10-26 11:30:00+00:00,1803.482,1804.288,1802.668,1803.054,15.0,278
2021-10-26 11:45:00+00:00,1803.048,1803.218,1802.328,1802.874,15.0,320
2021-10-26 12:00:00+00:00,1802.834,1804.518,1801.978,1803.488,15.0,319
2021-10-26 12:15:00+00:00,1803.432,1804.518,1794.168,1797.108,15.0,310
2021-10-26 12:30:00+00:00,1797.108,1800.208,1795.244,1796.108,15.0,296
2021-10-26 12:45:00+00:00,1796.144,1799.698,1795.478,1799.268,15.0,330
2021-10-26 13:00:00+00:00,1799.298,1800.788,1798.738,1799.678,15.0,337
2021-10-26 13:15:00+00:00,1799.724,1799.724,1795.618,1795.848,15.0,323
2021-10-26 13:30:00+00:00,1795.848,1795.918,1789.198,1791.314,15.0,303
2021-10-26 13:45:00+00:00,1791.308,1792.888,1788.558,1789.894,15.0,299
2021-10-26 14:00:00+00:00,1789.848,1789.898,1784.398,1784.398,15.0,345
2021-10-26 14:15:00+00:00,1784.414,1786.464,1782.288,1785.534,15.0,284
2021-10-26 14:30:00+00:00,1785.498,1788.338,1785.018,1786.788,15.0,294
2021-10-26 14:45:00+00:00,1786.788,1787.488,1785.174,1785.898,15.0,328
2021-10-26 15:00:00+00:00,1785.864,1787.974,1785.298,1787.898,15.0,310
2021-10-26 15:15:00+00:00,1787.898,1788.948,1787.598,1787.888,15.0,296
2021-10-26 15:30:00+00:00,1787.888,1789.994,1786.528,1789.994,15.0,297
2021-10-26 15:45:00+00:00,1789.968,1790.098,1788.958,1789.768,15.0,312
2021-10-26 16:00:00+00:00,1789.768,1791.718,1789.738,1790.898,15.0,309
2021-10-26 16:15:00+00:00,1790.888,1792.278,1790.468,1791.664,15.0,284
2021-10-26 16:30:00+00:00,1791.664,1792.138,1791.168,1791.674,15.0,262
2021-10-26 16:45:00+00:00,1791.678,1792.888,1791.364,1791.944,15.0,321
2021-10-26 17:00:00+00:00,1791.932,1792.618,1790.728,1792.558,15.0,313
2021-10-26 17:15:00+00:00,1792.564,1793.658,1792.094,1792.134,15.0,329
2021-10-26 17:30:00+00:00,1792.044,1792.424,1790.594,1790.594,15.0,316
2021-10-26 17:45:00+00:00,1790.594,1791.684,1790.364,1790.928,15.0,303
2021-10-26 18:00:00+00:00,1790.964,1792.674,1790.964,1792.674,15.0,329
2021-10-26 18:15:00+00:00,1792.674,1793.348,1792.508,1793.334,15.0,290
2021-10-26 18:30:00+00:00,1793.318,1793.864,1792.348,1793.624,15.0,254
2021-10-26 18:45:00+00:00,1793.598,1793.768,1792.758,1793.548,15.0,279
2021-10-26 19:00:00+00:00,1793.488,1794.044,1793.308,1794.008,15.0,306
2021-10-26 19:15:00+00:00,1793.998,1794.408,1793.518,1794.404,15.0,312
2021-10-26 19:30:00+00:00,1794.378,1794.978,1794.208,1794.408,15.0,287
2021-10-26 19:45:00+00:00,1794.398,1794.518,1792.858,1793.364,15.0,335
2021-10-26 20:00:00+00:00,1793.318,1793.898,1793.248,1793.898,15.0,337
2021-10-26 20:15:00+00:00,1793.914,1794.214,1793.894,1793.914,15.0,321
2021-10-26 20:30:00+00:00,1793.914,1794.014,1792.864,1793.114,15.0,341
2021-10-26 20:45:00+00:00,1793.114,1793.364,1792.278,1792.278,15.0,378
2021-10-26 22:00:00+00:00,1792.428,1793.268,1792.048,1792.048,15.0,598
2021-10-26 22:15:00+00:00,1792.048,1792.428,1792.005,1792.318,15.0,282
2021-10-26 22:30:00+00:00,1792.318,1792.598,1792.108,1792.354,15.0,299
2021-10-26 22:45:00+00:00,1792.324,1792.344,1791.818,1791.978,15.0,307
2021-10-26 23:00:00+00:00,1791.998,1792.588,1791.998,1792.468,15.0,313
2021-10-26 23:15:00+00:00,1792.458,1792.808,1792.278,1792.418,15.0,332
2021-10-26 23:30:00+00:00,1792.408,1793.094,1792.078,1792.934,15.0,345
2021-10-26 23:45:00+00:00,1792.834,1793.498,1792.568,1793.468,15.0,353
2021-10-27 00:00:00+00:00,1793.478,1794.288,1792.328,1794.238,15.0,353
2021-10-27 00:15:00+00:00,1794.238,1794.268,1792.974,1794.088,15.0,339
2021-10-27 00:30:00+00:00,1794.178,1794.188,1793.114,1793.114,15.0,346
2021-10-27 00:45:00+00:00,1793.114,1793.114,1791.684,1791.774,15.0,335
2021-10-27 01:00:00+00:00,1791.798,1793.074,1790.678,1791.578,15.0,351
2021-10-27 01:15:00+00:00,1791.608,1792.854,1791.308,1791.568,15.0,349
2021-10-27 01:30:00+00:00,1791.558,1791.844,1789.848,1789.908,15.0,332
2021-10-27 01:45:00+00:00,1789.904,1789.968,1788.198,1789.358,15.0,281
2021-10-27 02:00:00+00:00,1789.328,1789.818,1788.318,1788.378,15.0,290
2021-10-27 02:15:00+00:00,1788.398,1789.108,1788.268,1788.568,15.0,300
2021-10-27 02:30:00+00:00,1788.688,1789.394,1788.588,1789.364,15.0,330
2021-10-27 02:45:00+00:00,1789.384,1789.738,1788.288,1788.304,15.0,322
2021-10-27 03:00:00+00:00,1788.314,1788.314,1787.124,1787.908,15.0,319
2021-10-27 03:15:00+00:00,1787.898,1788.468,1787.058,1788.065,15.0,255
2021-10-27 03:30:00+00:00,1788.065,1788.558,1787.978,1788.158,15.0,289
2021-10-27 03:45:00+00:00,1788.184,1789.254,1788.164,1789.048,15.0,305
2021-10-27 04:00:00+00:00,1789.048,1789.558,1788.928,1789.468,15.0,321
2021-10-27 04:15:00+00:00,1789.478,1789.778,1789.278,1789.538,15.0,296
2021-10-27 04:30:00+00:00,1789.538,1789.628,1789.018,1789.058,15.0,309
2021-10-27 04:45:00+00:00,1789.068,1789.158,1788.714,1789.108,15.0,297
2021-10-27 05:00:00+00:00,1789.108,1789.108,1786.824,1786.928,15.0,326
2021-10-27 05:15:00+00:00,1786.928,1787.668,1786.568,1787.648,15.0,306
2021-10-27 05:30:00+00:00,1787.728,1787.898,1786.238,1786.398,15.0,317
2021-10-27 05:45:00+00:00,1786.448,1786.468,1785.388,1785.898,15.0,328
2021-10-27 06:00:00+00:00,1785.888,1788.138,1785.548,1787.864,15.0,333
2021-10-27 06:15:00+00:00,1787.864,1788.814,1787.508,1788.814,15.0,273
2021-10-27 06:30:00+00:00,1788.802,1790.348,1788.688,1788.738,15.0,331
2021-10-27 06:45:00+00:00,1788.768,1791.558,1788.428,1790.938,15.0,295
2021-10-27 07:00:00+00:00,1790.938,1791.408,1788.198,1788.398,15.0,319
2021-10-27 07:15:00+00:00,1788.368,1788.464,1785.598,1786.978,15.0,295
2021-10-27 07:30:00+00:00,1786.908,1787.478,1785.308,1785.658,15.0,285
2021-10-27 07:45:00+00:00,1785.688,1787.728,1785.598,1787.448,15.0,313
2021-10-27 08:00:00+00:00,1787.458,1788.148,1786.118,1786.768,15.0,300
2021-10-27 08:15:00+00:00,1786.738,1787.304,1785.778,1786.008,15.0,294
2021-10-27 08:30:00+00:00,1786.008,1786.028,1783.374,1785.634,15.0,310
2021-10-27 08:45:00+00:00,1785.614,1786.938,1785.548,1786.428,15.0,314
2021-10-27 09:00:00+00:00,1786.438,1787.968,1786.438,1787.664,15.0,316
2021-10-27 09:15:00+00:00,1787.664,1788.428,1785.184,1785.368,15.0,305
2021-10-27 09:30:00+00:00,1785.338,1787.318,1783.718,1787.008,15.0,299
2021-10-27 09:45:00+00:00,1787.008,1787.538,1785.914,1786.784,15.0,279
2021-10-27 10:00:00+00:00,1786.784,1787.668,1786.458,1786.478,15.0,310
2021-10-27 10:15:00+00:00,1786.498,1786.864,1785.998,1786.358,15.0,306
2021-10-27 10:30:00+00:00,1786.378,1789.618,1786.224,1789.328,15.0,249
2021-10-27 10:45:00+00:00,1789.318,1790.234,1788.958,1789.104,15.0,320
2021-10-27 11:00:00+00:00,1789.084,1790.114,1788.454,1790.094,15.0,313
2021-10-27 11:15:00+00:00,1790.084,1790.648,1789.154,1789.554,15.0,318
2021-10-27 11:30:00+00:00,1789.418,1790.758,1789.358,1789.554,15.0,330
2021-10-27 11:45:00+00:00,1789.554,1791.828,1789.504,1791.098,15.0,317
2021-10-27 12:00:00+00:00,1791.134,1795.654,1789.084,1795.044,15.0,326
2021-10-27 12:15:00+00:00,1795.074,1795.994,1793.382,1793.548,15.0,302
2021-10-27 12:30:00+00:00,1793.557,1795.874,1789.718,1793.054,15.0,331
2021-10-27 12:45:00+00:00,1793.054,1794.184,1792.344,1794.024,15.0,300
2021-10-27 13:00:00+00:00,1793.934,1795.264,1791.858,1795.188,15.0,332
2021-10-27 13:15:00+00:00,1795.254,1795.304,1793.058,1793.964,15.0,316
2021-10-27 13:30:00+00:00,1793.958,1798.114,1792.478,1795.204,15.0,333
2021-10-27 13:45:00+00:00,1795.298,1795.534,1793.734,1794.984,15.0,328
2021-10-27 14:00:00+00:00,1794.974,1795.168,1787.158,1787.978,15.0,318
2021-10-27 14:15:00+00:00,1787.978,1789.108,1784.668,1788.248,15.0,313
2021-10-27 14:30:00+00:00,1788.378,1792.674,1787.078,1792.248,15.0,335
2021-10-27 14:45:00+00:00,1792.248,1793.824,1791.118,1791.978,15.0,335
2021-10-27 15:00:00+00:00,1791.958,1794.318,1791.008,1792.168,15.0,302
2021-10-27 15:15:00+00:00,1792.158,1792.968,1791.284,1792.428,15.0,299
2021-10-27 15:30:00+00:00,1792.554,1793.018,1791.848,1792.218,15.0,245
2021-10-27 15:45:00+00:00,1792.168,1794.824,1792.138,1794.404,15.0,311
2021-10-27 16:00:00+00:00,1794.398,1796.478,1794.194,1795.864,15.0,287
2021-10-27 16:15:00+00:00,1795.874,1796.394,1795.294,1795.478,15.0,322
2021-10-27 16:30:00+00:00,1795.468,1796.554,1794.758,1796.434,15.0,345
2021-10-27 16:45:00+00:00,1796.434,1796.774,1794.454,1794.548,15.0,323
2021-10-27 17:00:00+00:00,1794.548,1797.978,1794.488,1796.118,15.0,326
2021-10-27 17:15:00+00:00,1796.118,1797.318,1795.578,1797.284,15.0,281
2021-10-27 17:30:00+00:00,1797.368,1797.374,1796.168,1796.818,15.0,298
2021-10-27 17:45:00+00:00,1796.818,1797.918,1796.608,1797.708,15.0,334
2021-10-27 18:00:00+00:00,1797.698,1797.854,1796.608,1797.808,15.0,308
2021-10-27 18:15:00+00:00,1797.788,1798.334,1797.304,1798.324,15.0,311
2021-10-27 18:30:00+00:00,1798.324,1798.978,1798.114,1798.628,15.0,291
2021-10-27 18:45:00+00:00,1798.634,1798.734,1797.404,1797.858,15.0,291
2021-10-27 19:00:00+00:00,1797.848,1797.944,1795.018,1795.118,15.0,258
2021-10-27 19:15:00+00:00,1795.118,1795.388,1793.824,1795.128,15.0,331
2021-10-27 19:30:00+00:00,1795.128,1796.314,1794.958,1795.798,15.0,338
2021-10-27 19:45:00+00:00,1795.794,1798.294,1795.794,1798.214,15.0,310
2021-10-27 20:00:00+00:00,1798.098,1798.298,1797.294,1797.368,15.0,336
2021-10-27 20:15:00+00:00,1797.378,1797.378,1796.578,1796.618,15.0,339
2021-10-27 20:30:00+00:00,1796.628,1797.098,1796.538,1796.614,15.0,336
2021-10-27 20:45:00+00:00,1796.608,1796.904,1796.168,1796.178,15.0,421
2021-10-27 22:00:00+00:00,1796.968,1796.968,1796.264,1796.512,15.0,463
2021-10-27 22:15:00+00:00,1796.512,1797.468,1796.312,1797.368,15.0,385
2021-10-27 22:30:00+00:00,1797.298,1797.958,1797.168,1797.258,15.0,323
2021-10-27 22:45:00+00:00,1797.238,1797.388,1796.574,1796.588,15.0,348
2021-10-27 23:00:00+00:00,1796.598,1796.868,1796.178,1796.368,15.0,341
2021-10-27 23:15:00+00:00,1796.398,1797.038,1796.248,1796.978,15.0,323
2021-10-27 23:30:00+00:00,1796.958,1796.998,1796.008,1796.008,15.0,321
2021-10-27 23:45:00+00:00,1796.008,1796.628,1795.908,1796.518,15.0,335
2021-10-28 00:00:00+00:00,1796.488,1797.068,1795.014,1795.218,15.0,336
2021-10-28 00:15:00+00:00,1795.218,1795.988,1794.634,1795.048,15.0,359
2021-10-28 00:30:00+00:00,1795.048,1795.168,1794.404,1794.908,15.0,338
2021-10-28 00:45:00+00:00,1794.858,1795.318,1794.178,1794.658,15.0,267
2021-10-28 01:00:00+00:00,1794.658,1796.668,1794.014,1794.582,15.0,354
2021-10-28 01:15:00+00:00,1794.588,1795.914,1794.344,1795.834,15.0,326
2021-10-28 01:30:00+00:00,1795.834,1797.048,1794.514,1796.808,15.0,324
2021-10-28 01:45:00+00:00,1796.808,1798.468,1796.708,1797.498,15.0,310
2021-10-28 02:00:00+00:00,1797.478,1799.694,1796.778,1799.324,15.0,332
2021-10-28 02:15:00+00:00,1799.324,1800.318,1798.924,1799.834,15.0,295
2021-10-28 02:30:00+00:00,1799.844,1803.128,1799.814,1802.054,15.0,326
2021-10-28 02:45:00+00:00,1802.054,1802.494,1799.354,1799.504,15.0,277
2021-10-28 03:00:00+00:00,1799.482,1799.918,1798.254,1799.188,15.0,300
2021-10-28 03:15:00+00:00,1799.178,1800.108,1798.718,1799.354,15.0,338
2021-10-28 03:30:00+00:00,1799.354,1799.374,1798.508,1798.608,15.0,318
2021-10-28 03:45:00+00:00,1798.628,1798.984,1798.388,1798.678,15.0,314
2021-10-28 04:00:00+00:00,1798.674,1799.338,1798.414,1799.288,15.0,299
2021-10-28 04:15:00+00:00,1799.288,1800.528,1799.288,1800.478,15.0,263
2021-10-28 04:30:00+00:00,1800.488,1800.588,1799.838,1800.144,15.0,323
2021-10-28 04:45:00+00:00,1800.154,1801.078,1800.124,1800.798,15.0,296
2021-10-28 05:00:00+00:00,1800.804,1801.204,1799.708,1800.328,15.0,330
2021-10-28 05:15:00+00:00,1800.308,1800.558,1799.854,1800.288,15.0,332
2021-10-28 05:30:00+00:00,1800.288,1802.028,1800.148,1801.968,15.0,323
2021-10-28 05:45:00+00:00,1801.928,1802.078,1800.798,1802.048,15.0,311
2021-10-28 06:00:00+00:00,1802.068,1802.068,1800.498,1800.818,15.0,330
2021-10-28 06:15:00+00:00,1800.828,1803.078,1800.698,1802.908,15.0,340
2021-10-28 06:30:00+00:00,1802.918,1804.038,1801.088,1801.464,15.0,321
2021-10-28 06:45:00+00:00,1801.468,1802.314,1801.044,1802.188,15.0,331
2021-10-28 07:00:00+00:00,1802.248,1802.528,1801.014,1801.678,15.0,320
2021-10-28 07:15:00+00:00,1801.768,1802.944,1801.708,1802.448,15.0,329
2021-10-28 07:30:00+00:00,1802.448,1803.384,1801.828,1802.708,15.0,329
2021-10-28 07:45:00+00:00,1802.748,1803.334,1800.938,1801.898,15.0,316
2021-10-28 08:00:00+00:00,1801.878,1802.948,1801.188,1802.668,15.0,303
2021-10-28 08:15:00+00:00,1802.668,1803.074,1801.928,1802.078,15.0,326
2021-10-28 08:30:00+00:00,1802.078,1802.298,1801.328,1801.584,15.0,308
2021-10-28 08:45:00+00:00,1801.534,1801.948,1800.508,1800.718,15.0,312
2021-10-28 09:00:00+00:00,1800.718,1801.104,1798.978,1799.274,15.0,301
2021-10-28 09:15:00+00:00,1799.274,1799.918,1799.078,1799.278,15.0,297
2021-10-28 09:30:00+00:00,1799.258,1799.258,1798.198,1798.298,15.0,309
2021-10-28 09:45:00+00:00,1798.288,1798.718,1795.648,1797.664,15.0,318
2021-10-28 10:00:00+00:00,1797.634,1798.408,1796.694,1796.954,15.0,276
2021-10-28 10:15:00+00:00,1796.954,1797.674,1795.984,1797.208,15.0,305
2021-10-28 10:30:00+00:00,1797.208,1798.748,1796.958,1798.368,15.0,299
2021-10-28 10:45:00+00:00,1798.368,1800.074,1798.238,1799.444,15.0,309
2021-10-28 11:00:00+00:00,1799.514,1800.478,1799.308,1799.728,15.0,322
2021-10-28 11:15:00+00:00,1799.728,1800.788,1798.378,1800.028,15.0,318
