time,macro_tone
2017-05-27 00:00:00+00:00,-0.8736
2017-05-28 00:00:00+00:00,-0.6954
2017-05-29 00:00:00+00:00,-0.6926
2017-05-30 00:00:00+00:00,-0.7702
2017-05-31 00:00:00+00:00,-1.0975
2017-06-01 00:00:00+00:00,-1.2159
2017-06-02 00:00:00+00:00,-1.0554
2017-06-03 00:00:00+00:00,-0.8044
2017-06-04 00:00:00+00:00,-1.3383
2017-06-05 00:00:00+00:00,-1.131
2017-06-06 00:00:00+00:00,-1.042
2017-06-07 00:00:00+00:00,-1.2848
2017-06-08 00:00:00+00:00,-1.2636
2017-06-09 00:00:00+00:00,-1.2601
2017-06-10 00:00:00+00:00,-1.1692
2017-06-11 00:00:00+00:00,-1.338
2017-06-12 00:00:00+00:00,-1.2024
2017-06-13 00:00:00+00:00,-0.9624
2017-06-14 00:00:00+00:00,-0.9808
2017-06-15 00:00:00+00:00,-1.3892
2017-06-16 00:00:00+00:00,-1.0923
2017-06-17 00:00:00+00:00,-1.5365
2017-06-18 00:00:00+00:00,-1.4175
2017-06-19 00:00:00+00:00,-0.9078
2017-06-20 00:00:00+00:00,-1.1825
2017-06-21 00:00:00+00:00,-1.2939
2017-06-22 00:00:00+00:00,-1.0811
2017-06-23 00:00:00+00:00,-1.3712
2017-06-24 00:00:00+00:00,-1.3229
2017-06-25 00:00:00+00:00,-1.0698
2017-06-26 00:00:00+00:00,-1.112
2017-06-27 00:00:00+00:00,-1.4209
2017-06-28 00:00:00+00:00,-1.1811
2017-06-29 00:00:00+00:00,-1.0214
2017-06-30 00:00:00+00:00,-1.0708
2017-07-01 00:00:00+00:00,-0.9137
2017-07-02 00:00:00+00:00,-1.2964
2017-07-03 00:00:00+00:00,-0.957
2017-07-04 00:00:00+00:00,-0.9792
2017-07-05 00:00:00+00:00,-1.1496
2017-07-06 00:00:00+00:00,-1.2972
2017-07-07 00:00:00+00:00,-1.12
2017-07-08 00:00:00+00:00,-1.8393
2017-07-09 00:00:00+00:00,-1.832
2017-07-10 00:00:00+00:00,-0.5969
2017-07-11 00:00:00+00:00,-0.8426
2017-07-12 00:00:00+00:00,-0.8371
2017-07-13 00:00:00+00:00,-0.6908
2017-07-14 00:00:00+00:00,-0.7672
2017-07-15 00:00:00+00:00,-0.9927
2017-07-16 00:00:00+00:00,-1.5904
2017-07-17 00:00:00+00:00,-1.4202
2017-07-18 00:00:00+00:00,-1.2794
2017-07-19 00:00:00+00:00,-1.0517
2017-07-20 00:00:00+00:00,-0.6618
2017-07-21 00:00:00+00:00,-1.3795
2017-07-22 00:00:00+00:00,-2.1431
2017-07-23 00:00:00+00:00,-0.7942
2017-07-24 00:00:00+00:00,-0.8454
2017-07-25 00:00:00+00:00,-0.2889
2017-07-26 00:00:00+00:00,-0.4965
2017-07-27 00:00:00+00:00,-0.8269
2017-07-28 00:00:00+00:00,-1.619
2017-07-29 00:00:00+00:00,-1.8902
2017-07-30 00:00:00+00:00,-3.0021
2017-07-31 00:00:00+00:00,-1.7197
2017-08-01 00:00:00+00:00,-1.546
2017-08-02 00:00:00+00:00,-1.3978
2017-08-03 00:00:00+00:00,-1.1631
2017-08-04 00:00:00+00:00,-0.9402
2017-08-05 00:00:00+00:00,-1.2447
2017-08-06 00:00:00+00:00,-1.7788
2017-08-07 00:00:00+00:00,-1.3404
2017-08-08 00:00:00+00:00,-0.755
2017-08-09 00:00:00+00:00,-1.2393
2017-08-10 00:00:00+00:00,-1.0879
2017-08-11 00:00:00+00:00,-1.286
2017-08-12 00:00:00+00:00,-1.4729
2017-08-13 00:00:00+00:00,-1.5667
2017-08-14 00:00:00+00:00,-1.6435
2017-08-15 00:00:00+00:00,-1.0326
2017-08-16 00:00:00+00:00,-1.2177
2017-08-17 00:00:00+00:00,-1.4164
2017-08-18 00:00:00+00:00,-1.4007
2017-08-19 00:00:00+00:00,-1.2056
2017-08-20 00:00:00+00:00,-0.9782
2017-08-21 00:00:00+00:00,-0.9951
2017-08-22 00:00:00+00:00,-0.8886
2017-08-23 00:00:00+00:00,-0.9028
2017-08-24 00:00:00+00:00,-1.1418
2017-08-25 00:00:00+00:00,-1.9822
2017-08-26 00:00:00+00:00,-2.6124
2017-08-27 00:00:00+00:00,-2.2408
2017-08-28 00:00:00+00:00,-1.4909
2017-08-29 00:00:00+00:00,-1.3315
2017-08-30 00:00:00+00:00,-1.0193
2017-08-31 00:00:00+00:00,-1.1328
2017-09-01 00:00:00+00:00,-1.056
2017-09-02 00:00:00+00:00,-0.4835
2017-09-03 00:00:00+00:00,-0.6092
2017-09-04 00:00:00+00:00,-1.0795
2017-09-05 00:00:00+00:00,-1.111
2017-09-06 00:00:00+00:00,-1.3502
2017-09-07 00:00:00+00:00,-1.2261
2017-09-08 00:00:00+00:00,-1.5103
2017-09-09 00:00:00+00:00,-1.3162
2017-09-10 00:00:00+00:00,-1.7601
2017-09-11 00:00:00+00:00,-1.0844
2017-09-12 00:00:00+00:00,-0.9987
2017-09-13 00:00:00+00:00,-1.0538
2017-09-14 00:00:00+00:00,-0.9596
2017-09-15 00:00:00+00:00,-1.2084
2017-09-16 00:00:00+00:00,-1.2032
2017-09-17 00:00:00+00:00,-1.3959
2017-09-18 00:00:00+00:00,-0.7165
2017-09-19 00:00:00+00:00,-0.6523
2017-09-20 00:00:00+00:00,-1.1507
2017-09-21 00:00:00+00:00,-0.885
2017-09-22 00:00:00+00:00,-1.1619
2017-09-23 00:00:00+00:00,-1.3503
2017-09-24 00:00:00+00:00,-0.737
2017-09-25 00:00:00+00:00,-1.0766
2017-09-26 00:00:00+00:00,-1.1453
2017-09-27 00:00:00+00:00,-1.0631
2017-09-28 00:00:00+00:00,-0.8718
2017-09-29 00:00:00+00:00,-1.1366
2017-09-30 00:00:00+00:00,-1.4268
2017-10-01 00:00:00+00:00,-1.2892
2017-10-02 00:00:00+00:00,-0.8784
2017-10-03 00:00:00+00:00,-0.8096
2017-10-04 00:00:00+00:00,-1.0023
2017-10-05 00:00:00+00:00,-0.8375
2017-10-06 00:00:00+00:00,-1.4096
2017-10-07 00:00:00+00:00,-1.3482
2017-10-08 00:00:00+00:00,-1.2845
2017-10-09 00:00:00+00:00,-0.629
2017-10-10 00:00:00+00:00,-0.7578
2017-10-11 00:00:00+00:00,-0.7459
2017-10-12 00:00:00+00:00,-0.636
2017-10-13 00:00:00+00:00,-0.4991
2017-10-14 00:00:00+00:00,-0.8286
2017-10-15 00:00:00+00:00,-1.3444
2017-10-16 00:00:00+00:00,-0.7266
2017-10-17 00:00:00+00:00,-0.8262
2017-10-18 00:00:00+00:00,-0.9624
2017-10-19 00:00:00+00:00,-0.8309
2017-10-20 00:00:00+00:00,-1.0645
2017-10-21 00:00:00+00:00,-0.84
2017-10-22 00:00:00+00:00,-0.6555
2017-10-23 00:00:00+00:00,-0.5546
2017-10-24 00:00:00+00:00,-0.578
2017-10-25 00:00:00+00:00,-0.6772
2017-10-26 00:00:00+00:00,-0.6638
2017-10-27 00:00:00+00:00,-0.9151
2017-10-28 00:00:00+00:00,-0.7801
2017-10-29 00:00:00+00:00,-0.949
2017-10-30 00:00:00+00:00,-0.8305
2017-10-31 00:00:00+00:00,-0.8561
2017-11-01 00:00:00+00:00,-0.6278
2017-11-02 00:00:00+00:00,-0.632
2017-11-03 00:00:00+00:00,-1.0736
2017-11-04 00:00:00+00:00,-1.6347
2017-11-05 00:00:00+00:00,-0.8543
2017-11-06 00:00:00+00:00,-1.122
2017-11-07 00:00:00+00:00,-0.9345
2017-11-08 00:00:00+00:00,-1.1638
2017-11-09 00:00:00+00:00,-0.7678
2017-11-10 00:00:00+00:00,-1.1936
2017-11-11 00:00:00+00:00,-0.9855
2017-11-12 00:00:00+00:00,-0.7188
2017-11-13 00:00:00+00:00,-1.1885
2017-11-14 00:00:00+00:00,-1.2888
2017-11-15 00:00:00+00:00,-1.0578
2017-11-16 00:00:00+00:00,-1.0852
2017-11-17 00:00:00+00:00,-1.2197
2017-11-18 00:00:00+00:00,-1.4396
2017-11-19 00:00:00+00:00,-1.1332
2017-11-20 00:00:00+00:00,-0.9929
2017-11-21 00:00:00+00:00,-1.2124
2017-11-22 00:00:00+00:00,-0.9416
2017-11-23 00:00:00+00:00,-1.1363
2017-11-24 00:00:00+00:00,-0.779
2017-11-25 00:00:00+00:00,-0.937
2017-11-26 00:00:00+00:00,-1.4372
2017-11-27 00:00:00+00:00,-1.098
2017-11-28 00:00:00+00:00,-0.9743
2017-11-29 00:00:00+00:00,-1.1253
2017-11-30 00:00:00+00:00,-1.0107
2017-12-03 00:00:00+00:00,-0.9342
2017-12-04 00:00:00+00:00,-1.2568
2017-12-05 00:00:00+00:00,-0.7525
2017-12-06 00:00:00+00:00,-0.7643
2017-12-07 00:00:00+00:00,-0.8426
2017-12-08 00:00:00+00:00,-0.6136
2017-12-09 00:00:00+00:00,-1.0246
2017-12-10 00:00:00+00:00,-2.627
2017-12-11 00:00:00+00:00,-1.2142
2017-12-12 00:00:00+00:00,-0.9294
2017-12-13 00:00:00+00:00,-0.9392
2017-12-14 00:00:00+00:00,-0.9486
2017-12-15 00:00:00+00:00,-0.9294
2017-12-16 00:00:00+00:00,-1.3196
2017-12-17 00:00:00+00:00,-0.7556
2017-12-18 00:00:00+00:00,-0.6562
2017-12-19 00:00:00+00:00,-1.2254
2017-12-20 00:00:00+00:00,-1.4694
2017-12-21 00:00:00+00:00,-1.3008
2017-12-22 00:00:00+00:00,-0.8257
2017-12-23 00:00:00+00:00,-1.2714
2017-12-24 00:00:00+00:00,-0.9804
2017-12-25 00:00:00+00:00,-2.8592
2017-12-26 00:00:00+00:00,-0.8778
2017-12-27 00:00:00+00:00,-0.7593
2017-12-28 00:00:00+00:00,-0.9666
2017-12-29 00:00:00+00:00,-1.0116
2017-12-30 00:00:00+00:00,-2.9026
2017-12-31 00:00:00+00:00,-3.3656
2018-01-01 00:00:00+00:00,-2.2302
2018-01-02 00:00:00+00:00,-2.7864
2018-01-03 00:00:00+00:00,-1.2772
2018-01-04 00:00:00+00:00,-0.8069
2018-01-05 00:00:00+00:00,-0.791
2018-01-06 00:00:00+00:00,-1.9159
2018-01-07 00:00:00+00:00,-1.0844
2018-01-08 00:00:00+00:00,-1.1662
2018-01-09 00:00:00+00:00,-0.9149
2018-01-10 00:00:00+00:00,-0.9514
2018-01-11 00:00:00+00:00,-0.9603
2018-01-12 00:00:00+00:00,-0.7265
2018-01-13 00:00:00+00:00,-0.835
2018-01-14 00:00:00+00:00,-1.9482
2018-01-15 00:00:00+00:00,-0.7256
2018-01-16 00:00:00+00:00,-0.9002
2018-01-17 00:00:00+00:00,-0.8958
2018-01-18 00:00:00+00:00,-0.7109
2018-01-19 00:00:00+00:00,-1.0965
2018-01-20 00:00:00+00:00,-1.0799
2018-01-21 00:00:00+00:00,-0.3695
2018-01-22 00:00:00+00:00,-0.615
2018-01-23 00:00:00+00:00,-0.8019
2018-01-24 00:00:00+00:00,-0.7695
2018-01-25 00:00:00+00:00,-1.1252
2018-01-26 00:00:00+00:00,-1.1064
2018-01-27 00:00:00+00:00,-1.0002
2018-01-28 00:00:00+00:00,-1.2154
2018-01-29 00:00:00+00:00,-0.4618
2018-01-30 00:00:00+00:00,-0.7991
2018-01-31 00:00:00+00:00,-0.6175
2018-02-01 00:00:00+00:00,-0.6664
2018-02-02 00:00:00+00:00,-0.8529
2018-02-03 00:00:00+00:00,-1.4146
2018-02-04 00:00:00+00:00,-1.4999
2018-02-05 00:00:00+00:00,-2.113
2018-02-06 00:00:00+00:00,-2.0334
2018-02-07 00:00:00+00:00,-1.3663
2018-02-08 00:00:00+00:00,-1.5114
2018-02-09 00:00:00+00:00,-2.1583
2018-02-10 00:00:00+00:00,-2.0002
2018-02-11 00:00:00+00:00,-1.3954
2018-02-12 00:00:00+00:00,-1.4266
2018-02-13 00:00:00+00:00,-0.9174
2018-02-14 00:00:00+00:00,-0.9572
2018-02-15 00:00:00+00:00,-0.8584
2018-02-16 00:00:00+00:00,-0.7832
2018-02-17 00:00:00+00:00,-1.2163
2018-02-18 00:00:00+00:00,-0.2772
2018-02-19 00:00:00+00:00,-0.7965
2018-02-20 00:00:00+00:00,-0.9298
2018-02-21 00:00:00+00:00,-0.6655
2018-02-22 00:00:00+00:00,-1.0523
2018-02-23 00:00:00+00:00,-0.7996
2018-02-24 00:00:00+00:00,-1.7179
2018-02-25 00:00:00+00:00,-0.7523
2018-02-26 00:00:00+00:00,-0.6518
2018-02-27 00:00:00+00:00,-0.4825
2018-02-28 00:00:00+00:00,-0.4676
2018-03-01 00:00:00+00:00,-1.2639
2018-03-02 00:00:00+00:00,-1.6666
2018-03-03 00:00:00+00:00,-1.4168
2018-03-04 00:00:00+00:00,-0.7214
2018-03-05 00:00:00+00:00,-0.9974
2018-03-06 00:00:00+00:00,-0.8183
2018-03-07 00:00:00+00:00,-1.1525
2018-03-08 00:00:00+00:00,-1.3592
2018-03-09 00:00:00+00:00,-1.0601
2018-03-10 00:00:00+00:00,-1.0441
2018-03-11 00:00:00+00:00,-0.7661
2018-03-12 00:00:00+00:00,-0.7453
2018-03-13 00:00:00+00:00,-1.151
2018-03-14 00:00:00+00:00,-1.0935
2018-03-15 00:00:00+00:00,-1.0251
2018-03-16 00:00:00+00:00,-1.219
2018-03-17 00:00:00+00:00,-1.2571
2018-03-18 00:00:00+00:00,-1.2091
2018-03-19 00:00:00+00:00,-1.4344
2018-03-20 00:00:00+00:00,-1.3052
2018-03-21 00:00:00+00:00,-0.8796
2018-03-22 00:00:00+00:00,-1.5622
2018-03-23 00:00:00+00:00,-1.8686
2018-03-24 00:00:00+00:00,-1.7625
2018-03-25 00:00:00+00:00,-0.9808
2018-03-26 00:00:00+00:00,-0.8963
2018-03-27 00:00:00+00:00,-0.9696
2018-03-28 00:00:00+00:00,-1.0917
2018-03-29 00:00:00+00:00,-1.0376
2018-03-30 00:00:00+00:00,-0.8325
2018-03-31 00:00:00+00:00,-0.4936
2018-04-01 00:00:00+00:00,-0.7468
2018-04-02 00:00:00+00:00,-1.0409
2018-04-03 00:00:00+00:00,-0.9807
2018-04-04 00:00:00+00:00,-1.1284
2018-04-05 00:00:00+00:00,-0.8894
2018-04-06 00:00:00+00:00,-1.1686
2018-04-07 00:00:00+00:00,-1.7741
2018-04-08 00:00:00+00:00,-0.7611
2018-04-09 00:00:00+00:00,-1.1719
2018-04-10 00:00:00+00:00,-1.3365
2018-04-11 00:00:00+00:00,-1.1287
2018-04-12 00:00:00+00:00,-1.2395
2018-04-13 00:00:00+00:00,-0.578
2018-04-14 00:00:00+00:00,-0.791
2018-04-15 00:00:00+00:00,-1.3409
2018-04-16 00:00:00+00:00,-1.0871
2018-04-17 00:00:00+00:00,-0.8554
2018-04-18 00:00:00+00:00,-1.1056
2018-04-19 00:00:00+00:00,-1.1887
2018-04-20 00:00:00+00:00,-1.7008
2018-04-21 00:00:00+00:00,-1.3035
2018-04-22 00:00:00+00:00,-1.0573
2018-04-23 00:00:00+00:00,-1.1979
2018-04-24 00:00:00+00:00,-1.0265
2018-04-25 00:00:00+00:00,-0.8294
2018-04-26 00:00:00+00:00,-0.6739
2018-04-27 00:00:00+00:00,-0.8424
2018-04-28 00:00:00+00:00,-0.831
2018-04-29 00:00:00+00:00,-0.549
2018-04-30 00:00:00+00:00,-0.4859
2018-05-01 00:00:00+00:00,-1.23
2018-05-02 00:00:00+00:00,-0.904
2018-05-03 00:00:00+00:00,-1.1784
2018-05-04 00:00:00+00:00,-1.1792
2018-05-05 00:00:00+00:00,-0.9353
2018-05-06 00:00:00+00:00,-1.2873
2018-05-07 00:00:00+00:00,-1.1579
2018-05-08 00:00:00+00:00,-0.9667
2018-05-09 00:00:00+00:00,-1.0059
2018-05-10 00:00:00+00:00,-1.0696
2018-05-11 00:00:00+00:00,-0.933
2018-05-12 00:00:00+00:00,-1.2223
2018-05-13 00:00:00+00:00,-0.5472
2018-05-14 00:00:00+00:00,-0.9595
2018-05-15 00:00:00+00:00,-0.9449
2018-05-16 00:00:00+00:00,-1.0677
2018-05-17 00:00:00+00:00,-1.2311
2018-05-18 00:00:00+00:00,-1.2322
2018-05-19 00:00:00+00:00,-1.0845
2018-05-20 00:00:00+00:00,-1.467
2018-05-21 00:00:00+00:00,-1.4982
2018-05-22 00:00:00+00:00,-1.1197
2018-05-23 00:00:00+00:00,-1.5301
2018-05-24 00:00:00+00:00,-1.1697
2018-05-25 00:00:00+00:00,-0.8985
2018-05-26 00:00:00+00:00,-1.3044
2018-05-27 00:00:00+00:00,-1.2343
2018-05-28 00:00:00+00:00,-1.3471
2018-05-29 00:00:00+00:00,-1.1786
2018-05-30 00:00:00+00:00,-1.4645
2018-05-31 00:00:00+00:00,-1.2734
2018-06-01 00:00:00+00:00,-1.5176
2018-06-02 00:00:00+00:00,-1.7515
2018-06-03 00:00:00+00:00,-1.4592
2018-06-04 00:00:00+00:00,-0.9887
2018-06-05 00:00:00+00:00,-1.062
2018-06-06 00:00:00+00:00,-0.8873
2018-06-07 00:00:00+00:00,-0.8602
2018-06-08 00:00:00+00:00,-1.0892
2018-06-09 00:00:00+00:00,-0.9803
2018-06-10 00:00:00+00:00,-0.7245
2018-06-11 00:00:00+00:00,-1.1783
2018-06-12 00:00:00+00:00,-0.5692
2018-06-13 00:00:00+00:00,-0.8177
2018-06-14 00:00:00+00:00,-0.9753
2018-06-15 00:00:00+00:00,-1.7024
2018-06-16 00:00:00+00:00,-1.4124
2018-06-17 00:00:00+00:00,-1.2454
2018-06-18 00:00:00+00:00,-1.3549
2018-06-19 00:00:00+00:00,-1.9771
2018-06-20 00:00:00+00:00,-1.054
2018-06-21 00:00:00+00:00,-1.1798
2018-06-22 00:00:00+00:00,-1.9078
2018-06-23 00:00:00+00:00,-1.6335
2018-06-24 00:00:00+00:00,-1.525
2018-06-25 00:00:00+00:00,-1.5482
2018-06-26 00:00:00+00:00,-1.2016
2018-06-27 00:00:00+00:00,-1.2811
2018-06-28 00:00:00+00:00,-1.5019
2018-06-29 00:00:00+00:00,-1.4143
2018-06-30 00:00:00+00:00,-1.4812
2018-07-01 00:00:00+00:00,-1.4365
2018-07-02 00:00:00+00:00,-1.4618
2018-07-03 00:00:00+00:00,-1.1767
2018-07-04 00:00:00+00:00,-0.9612
2018-07-05 00:00:00+00:00,-1.2282
2018-07-06 00:00:00+00:00,-1.7085
2018-07-07 00:00:00+00:00,-1.879
2018-07-08 00:00:00+00:00,-0.1388
2018-07-09 00:00:00+00:00,-0.6085
2018-07-10 00:00:00+00:00,-0.6
2018-07-11 00:00:00+00:00,-1.1861
2018-07-12 00:00:00+00:00,-1.2547
2018-07-13 00:00:00+00:00,-1.0559
2018-07-14 00:00:00+00:00,-1.1959
2018-07-15 00:00:00+00:00,-1.2689
2018-07-16 00:00:00+00:00,-1.0992
2018-07-17 00:00:00+00:00,-1.067
2018-07-18 00:00:00+00:00,-1.1933
2018-07-19 00:00:00+00:00,-1.2545
2018-07-20 00:00:00+00:00,-1.6477
2018-07-21 00:00:00+00:00,-1.4848
2018-07-22 00:00:00+00:00,-1.3489
2018-07-23 00:00:00+00:00,-1.5294
2018-07-24 00:00:00+00:00,-1.4258
2018-07-25 00:00:00+00:00,-1.2055
2018-07-26 00:00:00+00:00,-1.0871
2018-07-27 00:00:00+00:00,-1.2847
2018-07-28 00:00:00+00:00,-0.9386
2018-07-29 00:00:00+00:00,-1.1416
2018-07-30 00:00:00+00:00,-1.0331
2018-07-31 00:00:00+00:00,-0.7816
2018-08-01 00:00:00+00:00,-1.1388
2018-08-02 00:00:00+00:00,-1.3933
2018-08-03 00:00:00+00:00,-1.2677
2018-08-04 00:00:00+00:00,-2.3352
2018-08-05 00:00:00+00:00,-2.4036
2018-08-06 00:00:00+00:00,-1.7184
2018-08-07 00:00:00+00:00,-1.5575
2018-08-08 00:00:00+00:00,-1.6059
2018-08-09 00:00:00+00:00,-1.2127
2018-08-10 00:00:00+00:00,-1.8875
2018-08-11 00:00:00+00:00,-1.9568
2018-08-12 00:00:00+00:00,-1.77
2018-08-13 00:00:00+00:00,-1.7773
2018-08-14 00:00:00+00:00,-2.1285
2018-08-15 00:00:00+00:00,-1.9246
2018-08-16 00:00:00+00:00,-1.4488
2018-08-17 00:00:00+00:00,-1.0906
2018-08-18 00:00:00+00:00,-2.3987
2018-08-19 00:00:00+00:00,-1.7235
2018-08-20 00:00:00+00:00,-1.6067
2018-08-21 00:00:00+00:00,-1.5535
2018-08-22 00:00:00+00:00,-1.9079
2018-08-23 00:00:00+00:00,-1.8716
2018-08-24 00:00:00+00:00,-1.3972
2018-08-25 00:00:00+00:00,-1.4671
2018-08-26 00:00:00+00:00,-1.966
2018-08-27 00:00:00+00:00,-1.0787
2018-08-28 00:00:00+00:00,-1.246
2018-08-29 00:00:00+00:00,-1.4495
2018-08-30 00:00:00+00:00,-1.2544
2018-08-31 00:00:00+00:00,-1.6259
2018-09-01 00:00:00+00:00,-0.946
2018-09-02 00:00:00+00:00,-1.1094
2018-09-03 00:00:00+00:00,-2.071
2018-09-04 00:00:00+00:00,-1.6387
2018-09-05 00:00:00+00:00,-1.6625
2018-09-06 00:00:00+00:00,-1.5796
2018-09-07 00:00:00+00:00,-1.4748
2018-09-08 00:00:00+00:00,-1.3995
2018-09-09 00:00:00+00:00,-1.181
2018-09-10 00:00:00+00:00,-1.7228
2018-09-11 00:00:00+00:00,-1.7425
2018-09-12 00:00:00+00:00,-1.4077
2018-09-13 00:00:00+00:00,-1.538
2018-09-14 00:00:00+00:00,-1.4345
2018-09-15 00:00:00+00:00,-1.8372
2018-09-16 00:00:00+00:00,-1.3511
2018-09-17 00:00:00+00:00,-1.4845
2018-09-18 00:00:00+00:00,-1.8435
2018-09-19 00:00:00+00:00,-1.1391
2018-09-20 00:00:00+00:00,-0.7509
2018-09-21 00:00:00+00:00,-0.8963
2018-09-22 00:00:00+00:00,-1.7288
2018-09-23 00:00:00+00:00,-1.5573
2018-09-24 00:00:00+00:00,-0.5775
2018-09-25 00:00:00+00:00,-1.4553
2018-09-26 00:00:00+00:00,-1.2748
2018-09-27 00:00:00+00:00,-1.2698
2018-09-28 00:00:00+00:00,-1.0094
2018-09-29 00:00:00+00:00,-1.086
2018-09-30 00:00:00+00:00,-1.2951
2018-10-01 00:00:00+00:00,-0.7416
2018-10-02 00:00:00+00:00,-0.9924
2018-10-03 00:00:00+00:00,-1.1442
2018-10-04 00:00:00+00:00,-0.999
2018-10-05 00:00:00+00:00,-1.4486
2018-10-06 00:00:00+00:00,-1.3259
2018-10-07 00:00:00+00:00,-1.9014
2018-10-08 00:00:00+00:00,-0.9627
2018-10-09 00:00:00+00:00,-1.5631
2018-10-10 00:00:00+00:00,-1.4744
2018-10-11 00:00:00+00:00,-2.1906
2018-10-12 00:00:00+00:00,-1.7233
2018-10-13 00:00:00+00:00,-2.132
2018-10-14 00:00:00+00:00,-1.6701
2018-10-15 00:00:00+00:00,-1.7643
2018-10-16 00:00:00+00:00,-0.9795
2018-10-17 00:00:00+00:00,-0.9712
2018-10-18 00:00:00+00:00,-1.6248
2018-10-19 00:00:00+00:00,-1.2701
2018-10-20 00:00:00+00:00,-1.5301
2018-10-21 00:00:00+00:00,-1.1759
2018-10-22 00:00:00+00:00,-0.9571
2018-10-23 00:00:00+00:00,-1.5102
2018-10-24 00:00:00+00:00,-1.4637
2018-10-25 00:00:00+00:00,-1.8017
2018-10-26 00:00:00+00:00,-1.3421
2018-10-27 00:00:00+00:00,-1.7698
2018-10-28 00:00:00+00:00,-1.651
