time,macro_vol
2017-06-09 00:00:00+00:00,0.4997
2017-06-10 00:00:00+00:00,0.2168
2017-06-11 00:00:00+00:00,0.2448
2017-06-12 00:00:00+00:00,0.5183
2017-06-13 00:00:00+00:00,0.6637
2017-06-14 00:00:00+00:00,0.8336
2017-06-15 00:00:00+00:00,0.8873
2017-06-16 00:00:00+00:00,0.6144
2017-06-17 00:00:00+00:00,0.2744
2017-06-18 00:00:00+00:00,0.2466
2017-06-19 00:00:00+00:00,0.5129
2017-06-20 00:00:00+00:00,0.5967
2017-06-21 00:00:00+00:00,0.4745
2017-06-22 00:00:00+00:00,0.5807
2017-06-23 00:00:00+00:00,0.6207
2017-06-24 00:00:00+00:00,0.2844
2017-06-25 00:00:00+00:00,0.3628
2017-06-26 00:00:00+00:00,0.5654
2017-06-27 00:00:00+00:00,0.7207
2017-06-28 00:00:00+00:00,0.7987
2017-06-29 00:00:00+00:00,0.9985
2017-06-30 00:00:00+00:00,0.8452
2017-07-01 00:00:00+00:00,0.3309
2017-07-02 00:00:00+00:00,0.3275
2017-07-03 00:00:00+00:00,0.525
2017-07-04 00:00:00+00:00,0.5227
2017-07-05 00:00:00+00:00,0.5903
2017-07-06 00:00:00+00:00,0.5892
2017-07-07 00:00:00+00:00,0.6982
2017-07-08 00:00:00+00:00,0.4479
2017-07-09 00:00:00+00:00,0.404
2017-07-10 00:00:00+00:00,0.641
2017-07-11 00:00:00+00:00,0.6424
2017-07-12 00:00:00+00:00,0.8743
2017-07-13 00:00:00+00:00,0.7801
2017-07-14 00:00:00+00:00,0.774
2017-07-15 00:00:00+00:00,0.3883
2017-07-16 00:00:00+00:00,0.419
2017-07-17 00:00:00+00:00,0.756
2017-07-18 00:00:00+00:00,0.8339
2017-07-19 00:00:00+00:00,0.5068
2017-07-20 00:00:00+00:00,0.6361
2017-07-21 00:00:00+00:00,0.5241
2017-07-22 00:00:00+00:00,0.2784
2017-07-23 00:00:00+00:00,0.3519
2017-07-24 00:00:00+00:00,0.5787
2017-07-25 00:00:00+00:00,0.5883
2017-07-26 00:00:00+00:00,0.7192
2017-07-27 00:00:00+00:00,0.6423
2017-07-28 00:00:00+00:00,0.6003
2017-07-29 00:00:00+00:00,0.3757
2017-07-30 00:00:00+00:00,0.4671
2017-07-31 00:00:00+00:00,0.6504
2017-08-01 00:00:00+00:00,0.7177
2017-08-02 00:00:00+00:00,0.6972
2017-08-03 00:00:00+00:00,0.8265
2017-08-04 00:00:00+00:00,0.6587
2017-08-05 00:00:00+00:00,0.4317
2017-08-06 00:00:00+00:00,0.3027
2017-08-07 00:00:00+00:00,0.5706
2017-08-08 00:00:00+00:00,0.5232
2017-08-09 00:00:00+00:00,0.5455
2017-08-10 00:00:00+00:00,0.5804
2017-08-11 00:00:00+00:00,0.6249
2017-08-12 00:00:00+00:00,0.3046
2017-08-13 00:00:00+00:00,0.3317
2017-08-14 00:00:00+00:00,0.6591
2017-08-15 00:00:00+00:00,0.6841
2017-08-16 00:00:00+00:00,0.6801
2017-08-17 00:00:00+00:00,0.7008
2017-08-18 00:00:00+00:00,0.5304
2017-08-19 00:00:00+00:00,0.2122
2017-08-20 00:00:00+00:00,0.2114
2017-08-21 00:00:00+00:00,0.4927
2017-08-22 00:00:00+00:00,0.4825
2017-08-23 00:00:00+00:00,0.4737
2017-08-24 00:00:00+00:00,1.2768
2017-08-25 00:00:00+00:00,0.7314
2017-08-26 00:00:00+00:00,0.465
2017-08-27 00:00:00+00:00,0.3392
2017-08-28 00:00:00+00:00,0.6704
2017-08-29 00:00:00+00:00,0.4179
2017-08-30 00:00:00+00:00,0.4637
2017-08-31 00:00:00+00:00,0.557
2017-09-01 00:00:00+00:00,0.6479
2017-09-02 00:00:00+00:00,0.3202
2017-09-03 00:00:00+00:00,0.3177
2017-09-04 00:00:00+00:00,0.4374
2017-09-05 00:00:00+00:00,0.4712
2017-09-06 00:00:00+00:00,0.65
2017-09-07 00:00:00+00:00,0.666
2017-09-08 00:00:00+00:00,0.5787
2017-09-09 00:00:00+00:00,0.2672
2017-09-10 00:00:00+00:00,0.2945
2017-09-11 00:00:00+00:00,0.4564
2017-09-12 00:00:00+00:00,0.6852
2017-09-13 00:00:00+00:00,0.5788
2017-09-14 00:00:00+00:00,0.6831
2017-09-15 00:00:00+00:00,0.5869
2017-09-16 00:00:00+00:00,0.2641
2017-09-17 00:00:00+00:00,0.3081
2017-09-18 00:00:00+00:00,0.59
2017-09-19 00:00:00+00:00,0.6278
2017-09-20 00:00:00+00:00,0.8553
2017-09-21 00:00:00+00:00,0.7955
2017-09-22 00:00:00+00:00,0.533
2017-09-23 00:00:00+00:00,0.2598
2017-09-24 00:00:00+00:00,0.2887
2017-09-25 00:00:00+00:00,0.4841
2017-09-26 00:00:00+00:00,0.5488
2017-09-27 00:00:00+00:00,0.5878
2017-09-28 00:00:00+00:00,0.5543
2017-09-29 00:00:00+00:00,0.6336
2017-09-30 00:00:00+00:00,0.3385
2017-10-01 00:00:00+00:00,0.4131
2017-10-02 00:00:00+00:00,0.5253
2017-10-03 00:00:00+00:00,0.5134
2017-10-04 00:00:00+00:00,0.6248
2017-10-05 00:00:00+00:00,0.5818
2017-10-06 00:00:00+00:00,0.6402
2017-10-07 00:00:00+00:00,0.286
2017-10-08 00:00:00+00:00,0.2537
2017-10-09 00:00:00+00:00,0.4737
2017-10-10 00:00:00+00:00,0.4787
2017-10-11 00:00:00+00:00,0.5755
2017-10-12 00:00:00+00:00,0.5709
2017-10-13 00:00:00+00:00,0.7016
2017-10-14 00:00:00+00:00,0.3893
2017-10-15 00:00:00+00:00,0.5656
2017-10-16 00:00:00+00:00,0.6193
2017-10-17 00:00:00+00:00,0.7568
2017-10-18 00:00:00+00:00,0.5917
2017-10-19 00:00:00+00:00,0.4847
2017-10-20 00:00:00+00:00,0.5399
2017-10-21 00:00:00+00:00,0.3594
2017-10-22 00:00:00+00:00,0.4646
2017-10-23 00:00:00+00:00,0.5339
2017-10-24 00:00:00+00:00,0.4919
2017-10-25 00:00:00+00:00,0.6486
2017-10-26 00:00:00+00:00,0.642
2017-10-27 00:00:00+00:00,0.6456
2017-10-28 00:00:00+00:00,0.301
2017-10-29 00:00:00+00:00,0.2411
2017-10-30 00:00:00+00:00,0.6939
2017-10-31 00:00:00+00:00,0.7058
2017-11-01 00:00:00+00:00,0.7327
2017-11-02 00:00:00+00:00,1.0396
2017-11-03 00:00:00+00:00,0.9481
2017-11-04 00:00:00+00:00,0.3233
2017-11-05 00:00:00+00:00,0.3419
2017-11-06 00:00:00+00:00,0.6138
2017-11-07 00:00:00+00:00,0.557
2017-11-08 00:00:00+00:00,0.4817
2017-11-09 00:00:00+00:00,0.51
2017-11-10 00:00:00+00:00,0.4059
2017-11-11 00:00:00+00:00,0.1897
2017-11-12 00:00:00+00:00,0.2407
2017-11-13 00:00:00+00:00,0.5213
2017-11-14 00:00:00+00:00,0.6608
2017-11-15 00:00:00+00:00,0.7016
2017-11-16 00:00:00+00:00,0.7764
2017-11-17 00:00:00+00:00,0.5205
2017-11-18 00:00:00+00:00,0.3086
2017-11-19 00:00:00+00:00,0.3243
2017-11-20 00:00:00+00:00,0.6404
2017-11-21 00:00:00+00:00,0.6294
2017-11-22 00:00:00+00:00,0.7205
2017-11-23 00:00:00+00:00,0.613
2017-11-24 00:00:00+00:00,0.3812
2017-11-25 00:00:00+00:00,0.2491
2017-11-26 00:00:00+00:00,0.3229
2017-11-27 00:00:00+00:00,0.5349
2017-11-28 00:00:00+00:00,0.6513
2017-11-29 00:00:00+00:00,0.6678
2017-11-30 00:00:00+00:00,0.6524
2017-12-03 00:00:00+00:00,0.3263
2017-12-04 00:00:00+00:00,0.5768
2017-12-05 00:00:00+00:00,0.5878
2017-12-06 00:00:00+00:00,0.5621
2017-12-07 00:00:00+00:00,0.5541
2017-12-08 00:00:00+00:00,0.5375
2017-12-09 00:00:00+00:00,0.3257
2017-12-10 00:00:00+00:00,0.3228
2017-12-11 00:00:00+00:00,0.6387
2017-12-12 00:00:00+00:00,0.739
2017-12-13 00:00:00+00:00,0.9119
2017-12-14 00:00:00+00:00,1.1041
2017-12-15 00:00:00+00:00,0.5818
2017-12-16 00:00:00+00:00,0.3569
2017-12-17 00:00:00+00:00,0.4509
2017-12-18 00:00:00+00:00,0.4801
2017-12-19 00:00:00+00:00,0.5303
2017-12-20 00:00:00+00:00,0.5231
2017-12-21 00:00:00+00:00,0.6528
2017-12-22 00:00:00+00:00,0.4554
2017-12-23 00:00:00+00:00,0.2696
2017-12-24 00:00:00+00:00,0.2734
2017-12-25 00:00:00+00:00,0.3282
2017-12-26 00:00:00+00:00,0.4332
2017-12-27 00:00:00+00:00,0.4176
2017-12-28 00:00:00+00:00,0.5087
2017-12-29 00:00:00+00:00,0.5843
2017-12-30 00:00:00+00:00,0.5473
2017-12-31 00:00:00+00:00,0.6911
2018-01-01 00:00:00+00:00,0.6424
2018-01-02 00:00:00+00:00,1.1157
2018-01-03 00:00:00+00:00,0.6626
2018-01-04 00:00:00+00:00,0.629
2018-01-05 00:00:00+00:00,0.6956
2018-01-06 00:00:00+00:00,0.4554
2018-01-07 00:00:00+00:00,0.3818
2018-01-08 00:00:00+00:00,0.5927
2018-01-09 00:00:00+00:00,0.6298
2018-01-10 00:00:00+00:00,0.6064
2018-01-11 00:00:00+00:00,0.5355
2018-01-12 00:00:00+00:00,0.5965
2018-01-13 00:00:00+00:00,0.3132
2018-01-14 00:00:00+00:00,0.3082
2018-01-15 00:00:00+00:00,0.4439
2018-01-16 00:00:00+00:00,0.522
2018-01-17 00:00:00+00:00,0.5494
2018-01-18 00:00:00+00:00,0.5122
2018-01-19 00:00:00+00:00,0.4548
2018-01-20 00:00:00+00:00,0.2248
2018-01-21 00:00:00+00:00,0.3044
2018-01-22 00:00:00+00:00,0.3888
2018-01-23 00:00:00+00:00,0.5254
2018-01-24 00:00:00+00:00,0.5602
2018-01-25 00:00:00+00:00,0.6531
2018-01-26 00:00:00+00:00,0.4881
2018-01-27 00:00:00+00:00,0.3284
2018-01-28 00:00:00+00:00,0.3032
2018-01-29 00:00:00+00:00,0.4965
2018-01-30 00:00:00+00:00,0.7212
2018-01-31 00:00:00+00:00,0.659
2018-02-01 00:00:00+00:00,0.6709
2018-02-02 00:00:00+00:00,0.7905
2018-02-03 00:00:00+00:00,0.6112
2018-02-04 00:00:00+00:00,0.4464
2018-02-05 00:00:00+00:00,1.0108
2018-02-06 00:00:00+00:00,1.4066
2018-02-07 00:00:00+00:00,0.8883
2018-02-08 00:00:00+00:00,0.8791
2018-02-09 00:00:00+00:00,0.9599
2018-02-10 00:00:00+00:00,0.4801
2018-02-11 00:00:00+00:00,0.3911
2018-02-12 00:00:00+00:00,0.8146
2018-02-13 00:00:00+00:00,0.6577
2018-02-14 00:00:00+00:00,0.8638
2018-02-15 00:00:00+00:00,0.8172
2018-02-16 00:00:00+00:00,0.6022
2018-02-17 00:00:00+00:00,0.3493
2018-02-18 00:00:00+00:00,0.4312
2018-02-19 00:00:00+00:00,0.5512
2018-02-20 00:00:00+00:00,0.5883
2018-02-21 00:00:00+00:00,0.7292
2018-02-22 00:00:00+00:00,0.7417
2018-02-23 00:00:00+00:00,0.6278
2018-02-24 00:00:00+00:00,0.3546
2018-02-25 00:00:00+00:00,0.3136
2018-02-26 00:00:00+00:00,0.6936
2018-02-27 00:00:00+00:00,0.6899
2018-02-28 00:00:00+00:00,0.7855
2018-03-01 00:00:00+00:00,0.7482
2018-03-02 00:00:00+00:00,0.6067
2018-03-03 00:00:00+00:00,0.3045
2018-03-04 00:00:00+00:00,0.3278
2018-03-05 00:00:00+00:00,0.5367
2018-03-06 00:00:00+00:00,0.457
2018-03-07 00:00:00+00:00,0.5408
2018-03-08 00:00:00+00:00,0.589
2018-03-09 00:00:00+00:00,0.7737
2018-03-10 00:00:00+00:00,0.3108
2018-03-11 00:00:00+00:00,0.3668
2018-03-12 00:00:00+00:00,0.5362
2018-03-13 00:00:00+00:00,0.6729
2018-03-14 00:00:00+00:00,0.668
2018-03-15 00:00:00+00:00,0.5436
2018-03-16 00:00:00+00:00,0.498
2018-03-17 00:00:00+00:00,0.2685
2018-03-18 00:00:00+00:00,0.2837
2018-03-19 00:00:00+00:00,0.7615
2018-03-20 00:00:00+00:00,0.6799
2018-03-21 00:00:00+00:00,0.763
2018-03-22 00:00:00+00:00,0.8371
2018-03-23 00:00:00+00:00,0.5484
2018-03-24 00:00:00+00:00,0.2873
2018-03-25 00:00:00+00:00,0.3807
2018-03-26 00:00:00+00:00,0.4597
2018-03-27 00:00:00+00:00,0.406
2018-03-28 00:00:00+00:00,0.4115
2018-03-29 00:00:00+00:00,0.5129
2018-03-30 00:00:00+00:00,0.2801
2018-03-31 00:00:00+00:00,0.3213
2018-04-01 00:00:00+00:00,0.3574
2018-04-02 00:00:00+00:00,0.4693
2018-04-03 00:00:00+00:00,0.4442
2018-04-04 00:00:00+00:00,0.4213
2018-04-05 00:00:00+00:00,0.4914
2018-04-06 00:00:00+00:00,0.5875
2018-04-07 00:00:00+00:00,0.3658
2018-04-08 00:00:00+00:00,0.3465
2018-04-09 00:00:00+00:00,0.5382
2018-04-10 00:00:00+00:00,0.4709
2018-04-11 00:00:00+00:00,0.6115
2018-04-12 00:00:00+00:00,0.5488
2018-04-13 00:00:00+00:00,0.5636
2018-04-14 00:00:00+00:00,0.1997
2018-04-15 00:00:00+00:00,0.3153
2018-04-16 00:00:00+00:00,0.524
2018-04-17 00:00:00+00:00,0.5226
2018-04-18 00:00:00+00:00,0.6147
2018-04-19 00:00:00+00:00,0.5211
2018-04-20 00:00:00+00:00,0.6918
2018-04-21 00:00:00+00:00,0.3491
2018-04-22 00:00:00+00:00,0.3364
2018-04-23 00:00:00+00:00,0.6479
2018-04-24 00:00:00+00:00,0.5744
2018-04-25 00:00:00+00:00,0.4879
2018-04-26 00:00:00+00:00,0.5184
2018-04-27 00:00:00+00:00,0.5339
2018-04-28 00:00:00+00:00,0.2236
2018-04-29 00:00:00+00:00,0.424
2018-04-30 00:00:00+00:00,0.6349
2018-05-01 00:00:00+00:00,0.7897
2018-05-02 00:00:00+00:00,0.7156
2018-05-03 00:00:00+00:00,0.6814
2018-05-04 00:00:00+00:00,0.6657
2018-05-05 00:00:00+00:00,0.3704
2018-05-06 00:00:00+00:00,0.3862
2018-05-07 00:00:00+00:00,0.5607
2018-05-08 00:00:00+00:00,0.557
2018-05-09 00:00:00+00:00,0.5103
2018-05-10 00:00:00+00:00,0.6638
2018-05-11 00:00:00+00:00,0.562
2018-05-12 00:00:00+00:00,0.2782
2018-05-13 00:00:00+00:00,0.252
2018-05-14 00:00:00+00:00,0.458
2018-05-15 00:00:00+00:00,0.5618
2018-05-16 00:00:00+00:00,0.6344
2018-05-17 00:00:00+00:00,0.6173
2018-05-18 00:00:00+00:00,0.5075
2018-05-19 00:00:00+00:00,0.2472
2018-05-20 00:00:00+00:00,0.3663
2018-05-21 00:00:00+00:00,0.5034
2018-05-22 00:00:00+00:00,0.4987
2018-05-23 00:00:00+00:00,0.6441
2018-05-24 00:00:00+00:00,0.5365
2018-05-25 00:00:00+00:00,0.4562
2018-05-26 00:00:00+00:00,0.2366
2018-05-27 00:00:00+00:00,0.2169
2018-05-28 00:00:00+00:00,0.3046
2018-05-29 00:00:00+00:00,0.3793
2018-05-30 00:00:00+00:00,0.591
2018-05-31 00:00:00+00:00,0.6311
2018-06-01 00:00:00+00:00,0.6937
2018-06-02 00:00:00+00:00,0.4666
2018-06-03 00:00:00+00:00,0.2547
2018-06-04 00:00:00+00:00,0.4691
2018-06-05 00:00:00+00:00,0.484
2018-06-06 00:00:00+00:00,0.528
2018-06-07 00:00:00+00:00,0.5069
2018-06-08 00:00:00+00:00,0.5676
2018-06-09 00:00:00+00:00,0.2489
2018-06-10 00:00:00+00:00,0.403
2018-06-11 00:00:00+00:00,0.5793
2018-06-12 00:00:00+00:00,0.6419
2018-06-13 00:00:00+00:00,0.7913
2018-06-14 00:00:00+00:00,0.8886
2018-06-15 00:00:00+00:00,0.7561
2018-06-16 00:00:00+00:00,0.3482
2018-06-17 00:00:00+00:00,0.3021
2018-06-18 00:00:00+00:00,0.506
2018-06-19 00:00:00+00:00,0.5263
2018-06-20 00:00:00+00:00,0.4776
2018-06-21 00:00:00+00:00,0.5028
2018-06-22 00:00:00+00:00,0.6191
2018-06-23 00:00:00+00:00,0.2755
2018-06-24 00:00:00+00:00,0.3205
2018-06-25 00:00:00+00:00,0.5267
2018-06-26 00:00:00+00:00,0.4337
2018-06-27 00:00:00+00:00,0.3964
2018-06-28 00:00:00+00:00,0.5137
2018-06-29 00:00:00+00:00,0.5631
2018-06-30 00:00:00+00:00,0.2631
2018-07-01 00:00:00+00:00,0.2834
2018-07-02 00:00:00+00:00,0.4661
2018-07-03 00:00:00+00:00,0.4383
2018-07-04 00:00:00+00:00,0.3998
2018-07-05 00:00:00+00:00,0.4798
2018-07-06 00:00:00+00:00,0.6578
2018-07-07 00:00:00+00:00,0.3
2018-07-08 00:00:00+00:00,0.4081
2018-07-09 00:00:00+00:00,0.5017
2018-07-10 00:00:00+00:00,0.5337
2018-07-11 00:00:00+00:00,0.5466
2018-07-12 00:00:00+00:00,0.5556
2018-07-13 00:00:00+00:00,0.5182
2018-07-14 00:00:00+00:00,0.2288
2018-07-15 00:00:00+00:00,0.2793
2018-07-16 00:00:00+00:00,0.5043
2018-07-17 00:00:00+00:00,0.5778
2018-07-18 00:00:00+00:00,0.6404
2018-07-19 00:00:00+00:00,0.6004
2018-07-20 00:00:00+00:00,0.6896
2018-07-21 00:00:00+00:00,0.3532
2018-07-22 00:00:00+00:00,0.3266
2018-07-23 00:00:00+00:00,0.5613
2018-07-24 00:00:00+00:00,0.5931
2018-07-25 00:00:00+00:00,0.4369
2018-07-26 00:00:00+00:00,0.5067
2018-07-27 00:00:00+00:00,0.5324
2018-07-28 00:00:00+00:00,0.2847
2018-07-29 00:00:00+00:00,0.405
2018-07-30 00:00:00+00:00,0.6112
2018-07-31 00:00:00+00:00,0.7499
2018-08-01 00:00:00+00:00,0.9013
2018-08-02 00:00:00+00:00,0.8057
2018-08-03 00:00:00+00:00,0.6246
2018-08-04 00:00:00+00:00,0.3045
2018-08-05 00:00:00+00:00,0.3698
2018-08-06 00:00:00+00:00,0.5492
2018-08-07 00:00:00+00:00,0.5557
2018-08-08 00:00:00+00:00,0.4926
2018-08-09 00:00:00+00:00,0.4929
2018-08-10 00:00:00+00:00,0.7103
2018-08-11 00:00:00+00:00,0.3428
2018-08-12 00:00:00+00:00,0.3384
2018-08-13 00:00:00+00:00,0.6173
2018-08-14 00:00:00+00:00,0.6508
2018-08-15 00:00:00+00:00,0.6668
2018-08-16 00:00:00+00:00,0.5672
2018-08-17 00:00:00+00:00,0.7801
2018-08-18 00:00:00+00:00,0.3773
2018-08-19 00:00:00+00:00,0.4034
2018-08-20 00:00:00+00:00,0.6032
2018-08-21 00:00:00+00:00,0.5878
2018-08-22 00:00:00+00:00,0.7118
2018-08-23 00:00:00+00:00,0.6524
2018-08-24 00:00:00+00:00,0.7226
2018-08-25 00:00:00+00:00,0.3761
2018-08-26 00:00:00+00:00,0.4358
2018-08-27 00:00:00+00:00,0.4658
2018-08-28 00:00:00+00:00,0.4669
2018-08-29 00:00:00+00:00,0.4448
2018-08-30 00:00:00+00:00,0.4965
2018-08-31 00:00:00+00:00,0.5407
2018-09-01 00:00:00+00:00,0.3089
2018-09-02 00:00:00+00:00,0.2891
2018-09-03 00:00:00+00:00,0.5424
2018-09-04 00:00:00+00:00,0.5137
2018-09-05 00:00:00+00:00,0.4955
2018-09-06 00:00:00+00:00,0.4558
2018-09-07 00:00:00+00:00,0.6414
2018-09-08 00:00:00+00:00,0.3075
2018-09-09 00:00:00+00:00,0.3994
2018-09-10 00:00:00+00:00,0.5319
2018-09-11 00:00:00+00:00,0.5003
2018-09-12 00:00:00+00:00,0.5914
2018-09-13 00:00:00+00:00,0.7646
2018-09-14 00:00:00+00:00,0.7404
2018-09-15 00:00:00+00:00,0.3594
2018-09-16 00:00:00+00:00,0.303
2018-09-17 00:00:00+00:00,0.4363
2018-09-18 00:00:00+00:00,0.4647
2018-09-19 00:00:00+00:00,0.4259
2018-09-20 00:00:00+00:00,0.5915
2018-09-21 00:00:00+00:00,0.426
2018-09-22 00:00:00+00:00,0.3248
2018-09-23 00:00:00+00:00,0.3453
2018-09-24 00:00:00+00:00,0.5166
2018-09-25 00:00:00+00:00,0.6206
2018-09-26 00:00:00+00:00,0.9029
2018-09-27 00:00:00+00:00,0.8335
2018-09-28 00:00:00+00:00,0.6231
2018-09-29 00:00:00+00:00,0.3015
2018-09-30 00:00:00+00:00,0.2747
2018-10-01 00:00:00+00:00,0.5013
2018-10-02 00:00:00+00:00,0.5059
2018-10-03 00:00:00+00:00,0.5394
2018-10-04 00:00:00+00:00,0.5798
2018-10-05 00:00:00+00:00,0.7837
2018-10-06 00:00:00+00:00,0.3798
2018-10-07 00:00:00+00:00,0.4539
2018-10-08 00:00:00+00:00,0.5877
2018-10-09 00:00:00+00:00,0.6335
2018-10-10 00:00:00+00:00,0.5969
2018-10-11 00:00:00+00:00,1.2173
2018-10-12 00:00:00+00:00,0.8264
2018-10-13 00:00:00+00:00,0.7663
2018-10-14 00:00:00+00:00,0.5664
2018-10-15 00:00:00+00:00,0.6073
2018-10-16 00:00:00+00:00,0.6128
2018-10-17 00:00:00+00:00,0.6301
2018-10-18 00:00:00+00:00,0.623
2018-10-19 00:00:00+00:00,0.5291
2018-10-20 00:00:00+00:00,0.3267
2018-10-21 00:00:00+00:00,0.3747
2018-10-22 00:00:00+00:00,0.4518
2018-10-23 00:00:00+00:00,0.5071
2018-10-24 00:00:00+00:00,0.6327
2018-10-25 00:00:00+00:00,0.6949
2018-10-26 00:00:00+00:00,0.6359
2018-10-27 00:00:00+00:00,0.3599
2018-10-28 00:00:00+00:00,0.3491
2018-10-29 00:00:00+00:00,0.6249
2018-10-30 00:00:00+00:00,0.5675
2018-10-31 00:00:00+00:00,0.6045
2018-11-01 00:00:00+00:00,0.5947
2018-11-02 00:00:00+00:00,0.6435
2018-11-03 00:00:00+00:00,0.3276
2018-11-04 00:00:00+00:00,0.3727
2018-11-05 00:00:00+00:00,0.5252
2018-11-06 00:00:00+00:00,0.4942
2018-11-07 00:00:00+00:00,0.552
2018-11-08 00:00:00+00:00,0.7494
2018-11-09 00:00:00+00:00,0.6185
2018-11-10 00:00:00+00:00,0.2961
2018-11-11 00:00:00+00:00,0.2487
2018-11-12 00:00:00+00:00,0.4668
2018-11-13 00:00:00+00:00,0.4685
2018-11-14 00:00:00+00:00,0.5298
2018-11-15 00:00:00+00:00,0.5287
2018-11-16 00:00:00+00:00,0.4695
2018-11-17 00:00:00+00:00,0.2661
2018-11-18 00:00:00+00:00,0.2478
2018-11-19 00:00:00+00:00,0.4572
2018-11-20 00:00:00+00:00,0.487
2018-11-21 00:00:00+00:00,0.4374
2018-11-22 00:00:00+00:00,0.3982
2018-11-23 00:00:00+00:00,0.4067
2018-11-24 00:00:00+00:00,0.2388
2018-11-25 00:00:00+00:00,0.3381
2018-11-26 00:00:00+00:00,0.5291
2018-11-27 00:00:00+00:00,0.4269
2018-11-28 00:00:00+00:00,0.771
2018-11-29 00:00:00+00:00,0.74
2018-11-30 00:00:00+00:00,0.6048
2018-12-01 00:00:00+00:00,0.3235
2018-12-02 00:00:00+00:00,0.2619
2018-12-03 00:00:00+00:00,0.5339
2018-12-04 00:00:00+00:00,0.5073
2018-12-05 00:00:00+00:00,0.6389
2018-12-06 00:00:00+00:00,0.5163
2018-12-07 00:00:00+00:00,0.6542
2018-12-08 00:00:00+00:00,0.3637
2018-12-09 00:00:00+00:00,0.2719
2018-12-10 00:00:00+00:00,0.4987
2018-12-11 00:00:00+00:00,0.5186
2018-12-12 00:00:00+00:00,0.5121
2018-12-13 00:00:00+00:00,0.5629
2018-12-14 00:00:00+00:00,0.5389
2018-12-15 00:00:00+00:00,0.2808
2018-12-16 00:00:00+00:00,0.4063
2018-12-17 00:00:00+00:00,0.8161
2018-12-18 00:00:00+00:00,0.7942
2018-12-19 00:00:00+00:00,1.064
2018-12-20 00:00:00+00:00,0.9849
2018-12-21 00:00:00+00:00,0.8086
2018-12-22 00:00:00+00:00,0.5307
2018-12-23 00:00:00+00:00,0.5728
2018-12-24 00:00:00+00:00,1.1194
2018-12-25 00:00:00+00:00,0.9444
2018-12-26 00:00:00+00:00,1.119
2018-12-27 00:00:00+00:00,0.6943
2018-12-28 00:00:00+00:00,0.5104
2018-12-29 00:00:00+00:00,0.3577
2018-12-30 00:00:00+00:00,0.426
2018-12-31 00:00:00+00:00,0.6633
2019-01-01 00:00:00+00:00,0.4513
2019-01-02 00:00:00+00:00,0.6178
2019-01-03 00:00:00+00:00,0.6404
2019-01-04 00:00:00+00:00,0.8873
2019-01-05 00:00:00+00:00,0.4172
2019-01-06 00:00:00+00:00,0.3435
2019-01-07 00:00:00+00:00,0.6027
2019-01-08 00:00:00+00:00,0.5697
2019-01-09 00:00:00+00:00,0.6076
2019-01-10 00:00:00+00:00,0.5938
2019-01-11 00:00:00+00:00,0.6928
2019-01-12 00:00:00+00:00,0.3581
2019-01-13 00:00:00+00:00,0.3601
2019-01-14 00:00:00+00:00,0.4573
2019-01-15 00:00:00+00:00,0.5621
2019-01-16 00:00:00+00:00,0.5023
2019-01-17 00:00:00+00:00,0.5434
2019-01-18 00:00:00+00:00,0.5766
2019-01-19 00:00:00+00:00,0.332
2019-01-20 00:00:00+00:00,0.3572
2019-01-21 00:00:00+00:00,0.4645
2019-01-22 00:00:00+00:00,0.4801
2019-01-23 00:00:00+00:00,0.6169
2019-01-24 00:00:00+00:00,0.7539
2019-01-25 00:00:00+00:00,0.6284
2019-01-26 00:00:00+00:00,0.3088
2019-01-27 00:00:00+00:00,0.3683
2019-01-28 00:00:00+00:00,0.5205
2019-01-29 00:00:00+00:00,0.5893
2019-01-30 00:00:00+00:00,0.8287
2019-01-31 00:00:00+00:00,0.7587
2019-02-01 00:00:00+00:00,0.8407
2019-02-02 00:00:00+00:00,0.5388
2019-02-03 00:00:00+00:00,0.4079
2019-02-04 00:00:00+00:00,0.5152
2019-02-05 00:00:00+00:00,0.6455
2019-02-06 00:00:00+00:00,0.6533
2019-02-07 00:00:00+00:00,0.7335
2019-02-08 00:00:00+00:00,0.5003
2019-02-09 00:00:00+00:00,0.3079
2019-02-10 00:00:00+00:00,0.3226
2019-02-11 00:00:00+00:00,0.5162
2019-02-12 00:00:00+00:00,0.5766
2019-02-13 00:00:00+00:00,0.6378
2019-02-14 00:00:00+00:00,0.5885
2019-02-15 00:00:00+00:00,0.5802
2019-02-16 00:00:00+00:00,0.3142
2019-02-17 00:00:00+00:00,0.3922
2019-02-18 00:00:00+00:00,0.389
2019-02-19 00:00:00+00:00,0.5322
2019-02-20 00:00:00+00:00,0.5431
2019-02-21 00:00:00+00:00,0.6779
2019-02-22 00:00:00+00:00,0.5721
2019-02-23 00:00:00+00:00,0.3889
2019-02-24 00:00:00+00:00,0.4488
2019-02-25 00:00:00+00:00,0.5289
2019-02-26 00:00:00+00:00,0.5991
2019-02-27 00:00:00+00:00,0.69
2019-02-28 00:00:00+00:00,0.5574
2019-03-01 00:00:00+00:00,0.5828
2019-03-02 00:00:00+00:00,0.3747
2019-03-03 00:00:00+00:00,0.5176
2019-03-04 00:00:00+00:00,0.4554
2019-03-05 00:00:00+00:00,0.4853
2019-03-06 00:00:00+00:00,0.5956
2019-03-07 00:00:00+00:00,0.6167
2019-03-08 00:00:00+00:00,0.6255
2019-03-09 00:00:00+00:00,0.3984
2019-03-10 00:00:00+00:00,0.4603
